SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.6872727272727273,0.786060606060606,0.8116666666666666,0.8356060606060606,0.8412121212121212,0.8562121212121212,0.86,0.8672727272727273,0.8724242424242424,0.8783333333333333,0.8812121212121212,0.8842424242424243,0.8871212121212121,0.8909090909090909,0.8918181818181818,0.886969696969697,0.8924242424242425,0.8946969696969697,0.9059090909090908,0.906818181818182,0.9075757575757576,0.906969696969697,0.9074242424242424,0.912121212121212,0.91,0.9113636363636364,0.9151515151515152,0.915,0.913939393939394,0.9134848484848485,0.9166666666666666,0.916818181818182,0.916969696969697,0.9178787878787878
2,0.6974242424242424,0.8051515151515152,0.8342424242424242,0.8524242424242424,0.8706060606060606,0.8759090909090909,0.8801515151515151,0.8813636363636363,0.8956060606060606,0.8971212121212121,0.9028787878787878,0.9054545454545454,0.9077272727272728,0.906060606060606,0.9098484848484848,0.9127272727272728,0.9159090909090908,0.9134848484848485,0.918939393939394,0.9207575757575758,0.9195454545454546,0.9151515151515152,0.921060606060606,0.9234848484848484,0.9251515151515152,0.9245454545454546,0.9240909090909092,0.9245454545454546,0.9243939393939394,0.926060606060606,0.9243939393939394,0.9263636363636364,0.9262121212121212,0.9274242424242424
4,0.7042424242424242,0.8162121212121212,0.8415151515151515,0.8583333333333333,0.8778787878787879,0.8868181818181818,0.8892424242424243,0.8904545454545455,0.8978787878787878,0.9065151515151516,0.9034848484848484,0.9075757575757576,0.9128787878787878,0.9107575757575758,0.9177272727272728,0.9180303030303032,0.917121212121212,0.9186363636363636,0.9195454545454546,0.9207575757575758,0.9257575757575758,0.921818181818182,0.922878787878788,0.9268181818181818,0.9283333333333332,0.9268181818181818,0.9224242424242424,0.9256060606060608,0.928030303030303,0.9263636363636364,0.9265151515151516,0.927878787878788,0.9259090909090908,0.925
6,0.7125757575757575,0.8203030303030303,0.8531818181818182,0.8616666666666667,0.878030303030303,0.8854545454545455,0.8931818181818182,0.8963636363636364,0.8992424242424243,0.9075757575757576,0.9095454545454544,0.9115151515151516,0.9162121212121213,0.9192424242424242,0.9175757575757576,0.9181818181818182,0.9216666666666666,0.9192424242424242,0.9240909090909092,0.9246969696969696,0.9257575757575758,0.9245454545454546,0.9254545454545454,0.926969696969697,0.926969696969697,0.9277272727272728,0.9248484848484848,0.9266666666666666,0.9256060606060608,0.9268181818181818,0.9266666666666666,0.9265151515151516,0.927121212121212,0.9272727272727272
8,0.7137878787878787,0.821060606060606,0.8493939393939394,0.8683333333333333,0.8822727272727273,0.8843939393939394,0.8886363636363637,0.8942424242424243,0.9,0.9027272727272728,0.9124242424242424,0.912121212121212,0.9112121212121213,0.9131818181818182,0.9165151515151516,0.917121212121212,0.9196969696969696,0.92,0.9236363636363636,0.9248484848484848,0.928030303030303,0.9222727272727272,0.9216666666666666,0.9263636363636364,0.9281818181818182,0.928030303030303,0.9275757575757576,0.9274242424242424,0.927121212121212,0.9251515151515152,0.9242424242424242,0.9265151515151516,0.9287878787878788,0.9262121212121213
10,0.723030303030303,0.8271212121212121,0.8466666666666667,0.8634848484848485,0.8831818181818182,0.8881818181818182,0.8960606060606061,0.9,0.8981818181818182,0.9077272727272728,0.9084848484848485,0.9142424242424242,0.9151515151515152,0.916969696969697,0.9183333333333332,0.9227272727272728,0.9246969696969696,0.9236363636363636,0.9246969696969696,0.9259090909090908,0.9259090909090908,0.9292424242424242,0.9254545454545454,0.9281818181818182,0.9286363636363636,0.927121212121212,0.926969696969697,0.9259090909090908,0.9242424242424242,0.9272727272727272,0.9283333333333332,0.9256060606060608,0.9286363636363636,0.9286363636363636
12,0.7128787878787879,0.816969696969697,0.8478787878787879,0.8672727272727273,0.8781818181818182,0.8839393939393939,0.8913636363636364,0.902121212121212,0.9012121212121212,0.9063636363636364,0.9087878787878788,0.9116666666666666,0.9172727272727272,0.9146969696969696,0.92,0.9154545454545454,0.9254545454545454,0.9224242424242424,0.9268181818181818,0.9231818181818182,0.9240909090909092,0.9233333333333332,0.9266666666666666,0.9272727272727272,0.9272727272727272,0.926969696969697,0.9287878787878788,0.9281818181818182,0.9266666666666666,0.9293939393939394,0.9272727272727272,0.9286363636363636,0.9298484848484848,0.9268181818181818
14,0.7145454545454546,0.8193939393939393,0.8437878787878788,0.8690909090909091,0.876969696969697,0.8880303030303031,0.8872727272727273,0.8981818181818182,0.9025757575757576,0.9074242424242424,0.9140909090909092,0.9131818181818182,0.916060606060606,0.9166666666666666,0.9183333333333332,0.9212121212121211,0.9206060606060606,0.9203030303030304,0.9274242424242424,0.9268181818181818,0.9262121212121212,0.927121212121212,0.9277272727272728,0.9316666666666666,0.9275757575757576,0.9275757575757576,0.927121212121212,0.9298484848484848,0.9268181818181818,0.931060606060606,0.9277272727272728,0.9309090909090908,0.928030303030303,0.9287878787878788
16,0.7084848484848485,0.8145454545454546,0.8490909090909091,0.8651515151515151,0.8778787878787879,0.8803030303030303,0.8860606060606061,0.8916666666666667,0.8930303030303031,0.9031818181818182,0.9057575757575758,0.9130303030303032,0.9104545454545454,0.9107575757575758,0.9187878787878788,0.9146969696969696,0.9190909090909092,0.9145454545454546,0.9198484848484848,0.9227272727272728,0.923030303030303,0.9233333333333332,0.9201515151515152,0.922878787878788,0.921969696969697,0.9262121212121212,0.9240909090909092,0.922121212121212,0.9259090909090908,0.9243939393939394,0.9222727272727272,0.9233333333333332,0.9245454545454546,0.925
18,0.7118181818181818,0.8233333333333334,0.8483333333333334,0.8663636363636363,0.8756060606060606,0.889090909090909,0.8843939393939394,0.8980303030303031,0.9,0.9078787878787878,0.9086363636363636,0.9133333333333332,0.9136363636363636,0.915,0.9178787878787878,0.9166666666666666,0.9192424242424242,0.922878787878788,0.9248484848484848,0.9240909090909092,0.9237878787878788,0.9256060606060608,0.9236363636363636,0.9262121212121212,0.9262121212121212,0.9262121212121212,0.9248484848484848,0.9263636363636364,0.9277272727272728,0.9262121212121212,0.928030303030303,0.9281818181818182,0.9265151515151516,0.9272727272727272
Avg,0.4864090909090909,0.5566969696969697,0.5752954545454545,0.5878787878787879,0.597219696969697,0.6026060606060606,0.6065757575757575,0.6111287878787879,0.6150606060606061,0.6188257575757575,0.6228181818181818,0.6249545454545454,0.6266060606060606,0.6277348484848485,0.629560606060606,0.6308787878787879,0.6331969696969697,0.6336515151515152,0.6399318181818182,0.6419015151515152,0.6429924242424242,0.6428257575757576,0.6445909090909091,0.649439393939394,0.6511287878787879,0.6512878787878787,0.6523636363636364,0.6554469696969697,0.6560757575757575,0.6573181818181818,0.658060606060606,0.6604924242424243,0.6609621212121212,0.6614545454545454
