SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.7885555555555556,0.8714722222222222,0.8870277777777777,0.8971944444444444,0.9009444444444444,0.9079166666666668,0.9090833333333334,0.9093055555555556,0.9113888888888888,0.9133888888888888,0.9118888888888887,0.9133888888888888,0.9156111111111112,0.9151944444444444,0.9138888888888888,0.9153333333333332,0.9165833333333332,0.9169444444444445,0.9182777777777776,0.9200555555555556,0.9189722222222222,0.9204722222222222,0.9211944444444444,0.9210833333333334,0.9230833333333334,0.9243611111111112,0.9233888888888888,0.9234722222222222,0.9251944444444444,0.9239722222222222,0.9253333333333332,0.9249722222222222,0.9259166666666667
2,0.8158055555555556,0.89225,0.9086944444444444,0.9165277777777778,0.9182222222222224,0.9218611111111112,0.9235277777777776,0.9242777777777778,0.9246111111111112,0.9260833333333334,0.9253055555555556,0.9273333333333332,0.9270277777777778,0.9276666666666666,0.928,0.9285277777777776,0.9278611111111112,0.9274722222222224,0.9278333333333332,0.9298333333333332,0.9296944444444444,0.9306388888888888,0.9299166666666666,0.93,0.9319444444444444,0.932,0.9309722222222222,0.9303611111111112,0.9313888888888888,0.9320555555555556,0.9318333333333332,0.93275,0.9328611111111111
4,0.8256944444444444,0.8976666666666666,0.9141388888888888,0.9195833333333332,0.9241388888888888,0.9252777777777778,0.9288611111111112,0.9276111111111112,0.9284722222222224,0.9291388888888888,0.9296944444444444,0.9295277777777776,0.9295833333333332,0.9301111111111112,0.9308888888888888,0.9309444444444444,0.9308333333333332,0.9310555555555556,0.9310833333333334,0.9316666666666666,0.9326944444444444,0.9321111111111112,0.9327222222222222,0.9334166666666668,0.9328333333333332,0.9340833333333334,0.9342222222222222,0.9328055555555556,0.93425,0.9339722222222222,0.9336111111111112,0.934,0.9340277777777778
6,0.8295277777777778,0.8998611111111111,0.9163888888888888,0.9239166666666668,0.9276666666666666,0.9274166666666668,0.9306666666666666,0.9305833333333332,0.9314166666666668,0.9310277777777778,0.9325833333333332,0.9318611111111113,0.9327777777777778,0.9343888888888888,0.9334444444444444,0.9336944444444444,0.9339166666666666,0.9336111111111112,0.9333888888888888,0.9351111111111112,0.9360277777777778,0.9347777777777778,0.9351666666666668,0.9355277777777776,0.9361388888888889,0.9354166666666668,0.9359722222222222,0.9361944444444444,0.9358333333333332,0.9357222222222222,0.9360833333333334,0.9363611111111112,0.9365
8,0.8279722222222222,0.9021944444444444,0.91825,0.9245555555555556,0.9276111111111112,0.9303055555555556,0.9305277777777776,0.9326944444444444,0.9331388888888889,0.9335277777777776,0.9331388888888889,0.9345,0.9356111111111112,0.9346666666666666,0.9355,0.9350555555555556,0.9344722222222224,0.9355277777777776,0.9364444444444444,0.9367777777777778,0.936,0.9358333333333332,0.9355555555555556,0.9368055555555556,0.9366666666666666,0.936,0.9364166666666668,0.9376111111111112,0.9372777777777778,0.9366666666666666,0.9370277777777778,0.9378888888888888,0.9374166666666667
10,0.8291111111111111,0.9042222222222224,0.9212222222222224,0.9271944444444444,0.9309166666666666,0.9325833333333332,0.9336111111111112,0.9345277777777776,0.9355555555555556,0.9352222222222222,0.9361666666666668,0.9369444444444444,0.9364166666666668,0.93675,0.93625,0.9360833333333334,0.9361666666666668,0.9371388888888889,0.9374166666666668,0.93775,0.9391111111111112,0.9382222222222222,0.9381944444444444,0.9386388888888888,0.938,0.9398888888888888,0.9382222222222222,0.9391388888888887,0.9391666666666668,0.9398611111111111,0.9397777777777778,0.9398888888888888,0.9396944444444445
12,0.8293055555555555,0.9019444444444444,0.9188333333333332,0.9265833333333332,0.9296666666666666,0.9310277777777778,0.9325833333333332,0.9348055555555556,0.9340555555555556,0.9346111111111112,0.9361666666666668,0.9365833333333332,0.9367222222222222,0.9363611111111112,0.9356944444444444,0.9365555555555556,0.9348611111111113,0.9358611111111113,0.93575,0.9363333333333334,0.9379722222222222,0.93775,0.9387222222222222,0.93825,0.9386388888888888,0.9368611111111113,0.9380277777777778,0.9384722222222224,0.9379444444444444,0.93825,0.9379722222222222,0.9386111111111112,0.9389444444444445
14,0.8254166666666667,0.90275,0.9189166666666668,0.9252222222222222,0.9293055555555556,0.9327777777777778,0.9333611111111112,0.9336111111111112,0.9348611111111113,0.9341111111111112,0.9362222222222222,0.9353333333333332,0.9373333333333334,0.936,0.9376666666666666,0.93625,0.9349166666666666,0.9368055555555556,0.9376944444444444,0.9390555555555556,0.93725,0.9375,0.9396388888888888,0.9385833333333332,0.9393055555555556,0.9388055555555556,0.9394722222222224,0.9396111111111112,0.9398888888888888,0.9409722222222222,0.9391388888888887,0.9394166666666668,0.9405
16,0.8279722222222222,0.9031388888888888,0.9188888888888888,0.9253333333333332,0.9283888888888888,0.932,0.9324166666666668,0.9318333333333332,0.9340277777777778,0.9339444444444444,0.9336944444444444,0.9354166666666668,0.93475,0.9343888888888888,0.9348055555555556,0.9349722222222222,0.9338611111111113,0.9354166666666668,0.9355555555555556,0.9365277777777776,0.9371944444444444,0.9391666666666668,0.9375277777777776,0.9364722222222224,0.9381111111111112,0.9382222222222222,0.9376666666666666,0.93875,0.9391666666666668,0.93875,0.9373333333333334,0.9375277777777776,0.9380277777777778
18,0.8254444444444444,0.9011944444444444,0.9168888888888888,0.9243611111111112,0.92775,0.9308611111111113,0.9324444444444444,0.93225,0.9332222222222222,0.93375,0.9365555555555556,0.9356666666666666,0.9346944444444444,0.9357777777777778,0.9361944444444444,0.9344722222222224,0.9365833333333332,0.9373888888888888,0.9343888888888888,0.9368055555555556,0.9373888888888888,0.9376666666666666,0.9373333333333334,0.9386666666666666,0.9385555555555556,0.9386388888888888,0.9379722222222222,0.9389444444444444,0.9399166666666666,0.9384166666666668,0.93925,0.9393055555555556,0.9404444444444444
Avg,0.5665041666666667,0.6169097222222222,0.6292430555555556,0.634975,0.6386375,0.641175,0.6428833333333334,0.6441263888888888,0.6453888888888889,0.6466347222222222,0.6478805555555556,0.6484111111111112,0.650175,0.6507583333333333,0.6515763888888889,0.6517152777777778,0.6523222222222222,0.6536361111111111,0.6543972222222222,0.6587694444444444,0.6599402777777778,0.6607069444444444,0.6614680555555555,0.6628111111111111,0.6661805555555556,0.6674986111111111,0.6679541666666666,0.6686458333333334,0.6715194444444444,0.6719638888888889,0.6720416666666666,0.6729111111111111,0.6741944444444444
