frequency,mean,std,count
0.37109375,0.20443276484125822,0.015135315311136483,5
0.373046875,0.20470707908616464,0.015245766944649637,5
0.375,0.2051168287159161,0.015564568833104815,5
0.376953125,0.20565627006526066,0.01611378351261245,5
0.37890625,0.20630086414769938,0.016862625608725604,5
0.380859375,0.20700296483597266,0.017714272515749526,5
0.3828125,0.20770585980647124,0.01853529811916458,5
0.384765625,0.20835533330127576,0.01919639449998888,5
0.38671875,0.2089004171571615,0.019593554872915295,5
0.388671875,0.20929645622391407,0.0196567495123872,5
0.390625,0.20951373508342966,0.019360356433564287,5
0.392578125,0.20952836659962903,0.018731515247852586,5
0.39453125,0.20929661320432716,0.01784322235920371,5
0.396484375,0.20876941004452468,0.016792237432833885,5
0.3984375,0.2079308541958737,0.015676164654383137,5
0.400390625,0.20680648259914033,0.014578879345533367,5
0.40234375,0.2054538966508752,0.013571086074829132,5
0.404296875,0.20395655046465322,0.012719434321727846,5
0.40625,0.2024224376618809,0.012086560912606896,5
0.408203125,0.20099130401012905,0.011724915889292854,5
0.41015625,0.19983501987539182,0.01167948872044134,5
0.412109375,0.19910649941957426,0.011999521597252637,5
0.4140625,0.19887647414058046,0.012702129929991908,5
0.416015625,0.1991588248700579,0.013717921023731566,5
0.41796875,0.19993357484641283,0.014934915946006651,5
0.419921875,0.20113145534710092,0.016255126670785793,5
0.421875,0.2026302534603761,0.017596347542129874,5
0.423828125,0.20427468182193698,0.01887492758016535,5
0.42578125,0.2059074649250927,0.020005785113796165,5
0.427734375,0.20739749836716506,0.020918556805700792,5
0.4296875,0.20865955776007103,0.02157054274708212,5
0.431640625,0.20966184610957664,0.021947067996786068,5
0.43359375,0.21040830571762323,0.022050060456913396,5
0.435546875,0.21090412409109938,0.02188529076520778,5
0.4375,0.21114585387376908,0.021466427085419893,5
0.439453125,0.2111394574951627,0.020823809571360652,5
0.44140625,0.21091534308444343,0.020000932056959922,5
0.443359375,0.21052771989745725,0.01905426098325958,5
0.4453125,0.21004401197481726,0.01806618422936884,5
0.447265625,0.20953619312676933,0.017149945445703516,5
0.44921875,0.20907571172094502,0.016425854590062634,5
0.451171875,0.2087225711005944,0.01597999014291874,5
0.453125,0.20851124654224865,0.015830104572057475,5
0.455078125,0.20844592782878885,0.015920516933788598,5
0.45703125,0.2085071007423362,0.016150080505932377,5
0.458984375,0.20866173644366115,0.016414181244947652,5
0.4609375,0.2088691365100131,0.016637954121328315,5
0.462890625,0.20908052591951537,0.016789938575949865,5
0.46484375,0.20924101216244728,0.016876714255572862,5
0.466796875,0.20930192932940198,0.01692711400867461,5
0.46875,0.2092381099437426,0.016978484593537322,5
