frequency,mean,std,count
0.359375,0.19714472507193126,0.019694603647889573,5
0.361328125,0.19610656994894854,0.018947936636716248,5
0.36328125,0.19528170562349342,0.017834173998304708,5
0.365234375,0.19470837913560785,0.016617722449288226,5
0.3671875,0.1943549508581778,0.015455163876806512,5
0.369140625,0.19414257943381635,0.014570363974704185,5
0.37109375,0.19416117262128574,0.013952227467151048,5
0.373046875,0.19442500344576705,0.013339021792416316,5
0.375,0.19482210356075502,0.012752727237451966,5
0.376953125,0.19525371315440324,0.012472766541819695,5
0.37890625,0.1957496720175787,0.01273254159243363,5
0.380859375,0.1963526962412047,0.01356547800943486,5
0.3828125,0.19702872698082344,0.014782623102213085,5
0.384765625,0.19773363728699117,0.01616369514354305,5
0.38671875,0.19849497920949227,0.017479783700073793,5
0.388671875,0.19937331803301614,0.01845558728632731,5
0.390625,0.20039385534881857,0.01888065745590209,5
0.392578125,0.20154184711917122,0.018717079529858974,5
0.39453125,0.20276370241483174,0.018075069099596597,5
0.396484375,0.203955128787937,0.01712445277689305,5
0.3984375,0.20496861950439235,0.016056420884579346,5
0.400390625,0.2056982782321902,0.01504254999170423,5
0.40234375,0.20612677273106508,0.01419886142621602,5
0.404296875,0.20630999941159978,0.013555907861556206,5
0.40625,0.2064135466917148,0.013074450478769593,5
0.408203125,0.20659564095345084,0.012744856159015125,5
0.41015625,0.20686554339076638,0.012597682276049472,5
0.412109375,0.2072268405476727,0.012845394479015728,5
0.4140625,0.20781541279857912,0.013770787220963584,5
0.416015625,0.2089179457629542,0.015594815109147684,5
0.41796875,0.21066458893359635,0.017795326453368593,5
0.419921875,0.21293705129372623,0.02019626510537103,5
0.421875,0.2154990424427711,0.02279906935145014,5
0.423828125,0.21796629984036472,0.02548629703532774,5
0.42578125,0.22003449189044563,0.0280881973713566,5
0.427734375,0.22159866145402804,0.030412273792295382,5
0.4296875,0.22271724140034327,0.03229270838944092,5
0.431640625,0.2234700198519553,0.03362406321247512,5
0.43359375,0.22396458969233582,0.03423943660673371,5
0.435546875,0.224374338171527,0.033832164631098754,5
0.4375,0.22472098166760324,0.03223098724528098,5
0.439453125,0.22477221843940706,0.029636653316754497,5
0.44140625,0.2243675959278503,0.026353977875299903,5
0.443359375,0.22343456950779578,0.02287172659188828,5
0.4453125,0.22201390852042432,0.019758963024192798,5
0.447265625,0.22025125504285134,0.017555785190099503,5
0.44921875,0.21831213363025234,0.016664236926161646,5
0.451171875,0.21636239716357214,0.016983135993644725,5
0.453125,0.21465325241835034,0.017711283484921934,5
0.455078125,0.21330056187585567,0.018126586667805932,5
0.45703125,0.21218178785286637,0.01820074605739688,5
0.458984375,0.21122570040079097,0.018189655842543326,5
0.4609375,0.21044798117580937,0.018516461445941164,5
0.462890625,0.20989670622187342,0.01968098009828008,5
0.46484375,0.20955167973845829,0.021891482020221988,5
0.466796875,0.20927371395783317,0.02482721216848296,5
0.46875,0.20897532758194087,0.027893642955663173,5
0.470703125,0.20870238120757406,0.030464162911547278,5
0.47265625,0.2086719785703573,0.03193924742776026,5
0.474609375,0.2089900155452969,0.03229466608200914,5
0.4765625,0.2097038521139166,0.03186095246563402,5
0.478515625,0.21098749317147866,0.030685284291115875,5
0.48046875,0.21284901055776922,0.028758926175692378,5
0.482421875,0.21510311038050797,0.02609377090208003,5
0.484375,0.21757202315147892,0.02274927581975371,5
0.486328125,0.21998540884136072,0.01895530023566462,5
0.48828125,0.22191362785203567,0.015177274228968508,5
0.490234375,0.2230712166985313,0.012188879806996686,5
0.4921875,0.22336506082199037,0.011098806026573404,5
0.494140625,0.22287605749382466,0.012300071833499612,5
0.49609375,0.22186176554486234,0.01469225613693484,5
0.498046875,0.220772175180525,0.01690090271473358,5
0.5,0.2202546729918476,0.017842106729856054,5
