checkpoint,group,frequency,normalized_power,n_samples
initial,high_snr_digital,0.30859375,0.00015685921243857592,512
initial,high_snr_digital,0.310546875,0.00014180604193825275,512
initial,high_snr_digital,0.3125,0.00012145208893343806,512
initial,high_snr_digital,0.314453125,0.00012922537280246615,512
initial,high_snr_digital,0.31640625,0.00014483582344837487,512
initial,high_snr_digital,0.318359375,0.00014012065366841853,512
initial,high_snr_digital,0.3203125,0.00013118816423229873,512
initial,high_snr_digital,0.322265625,0.00013916491298004985,512
initial,high_snr_digital,0.32421875,0.00014701082545798272,512
initial,high_snr_digital,0.326171875,0.00013743348245043308,512
initial,high_snr_digital,0.328125,0.00012897621490992606,512
initial,high_snr_digital,0.330078125,0.00013689415936823934,512
initial,high_snr_digital,0.33203125,0.00014184255269356072,512
initial,high_snr_digital,0.333984375,0.00013070199929643422,512
initial,high_snr_digital,0.3359375,0.00012413164949975908,512
initial,high_snr_digital,0.337890625,0.00013350977678783238,512
initial,high_snr_digital,0.33984375,0.0001365837233606726,512
initial,high_snr_digital,0.341796875,0.00012392968346830457,512
initial,high_snr_digital,0.34375,0.00012128929665777832,512
initial,high_snr_digital,0.345703125,0.0001383742201142013,512
initial,high_snr_digital,0.34765625,0.00014573575754184276,512
initial,high_snr_digital,0.349609375,0.00012999988393858075,512
initial,high_snr_digital,0.3515625,0.0001203130668727681,512
initial,high_snr_digital,0.353515625,0.0001320617157034576,512
initial,high_snr_digital,0.35546875,0.00013777671847492456,512
initial,high_snr_digital,0.357421875,0.00012295797932893038,512
initial,high_snr_digital,0.359375,0.00011595291289268062,512
initial,high_snr_digital,0.361328125,0.0001314317632932216,512
initial,high_snr_digital,0.36328125,0.0001395714352838695,512
initial,high_snr_digital,0.365234375,0.0001243132574018091,512
initial,high_snr_digital,0.3671875,0.00011666848149616271,512
initial,high_snr_digital,0.369140625,0.00013504413072951138,512
initial,high_snr_digital,0.37109375,0.0001478646299801767,512
initial,high_snr_digital,0.373046875,0.00013319744903128594,512
initial,high_snr_digital,0.375,0.00012114540004404262,512
initial,high_snr_digital,0.376953125,0.00013656953524332494,512
initial,high_snr_digital,0.37890625,0.00015203366638161242,512
initial,high_snr_digital,0.380859375,0.0001403911883244291,512
initial,high_snr_digital,0.3828125,0.0001247358159162104,512
initial,high_snr_digital,0.384765625,0.00013191983452998102,512
initial,high_snr_digital,0.38671875,0.0001424584916094318,512
initial,high_snr_digital,0.388671875,0.00013139040675014257,512
initial,high_snr_digital,0.390625,0.00011658149014692754,512
initial,high_snr_digital,0.392578125,0.00012213009176775813,512
initial,high_snr_digital,0.39453125,0.00013239969848655164,512
initial,high_snr_digital,0.396484375,0.00012484623584896326,512
initial,high_snr_digital,0.3984375,0.00011272206756984815,512
initial,high_snr_digital,0.400390625,0.00011541795538505539,512
initial,high_snr_digital,0.40234375,0.00012057521962560713,512
initial,high_snr_digital,0.404296875,0.00011271043331362307,512
initial,high_snr_digital,0.40625,0.00010607619333313778,512
initial,high_snr_digital,0.408203125,0.00011461807298474014,512
initial,high_snr_digital,0.41015625,0.00012238681665621698,512
initial,high_snr_digital,0.412109375,0.00011543484288267791,512
initial,high_snr_digital,0.4140625,0.00010934745660051703,512
initial,high_snr_digital,0.416015625,0.00011616850679274648,512
initial,high_snr_digital,0.41796875,0.00011967310274485499,512
initial,high_snr_digital,0.419921875,0.00011072612687712535,512
initial,high_snr_digital,0.421875,0.00010907246178248897,512
initial,high_snr_digital,0.423828125,0.00012343437992967665,512
initial,high_snr_digital,0.42578125,0.0001305252662859857,512
initial,high_snr_digital,0.427734375,0.00012017030530842021,512
initial,high_snr_digital,0.4296875,0.00011796068429248407,512
initial,high_snr_digital,0.431640625,0.00013574531476479024,512
initial,high_snr_digital,0.43359375,0.00014571491919923574,512
initial,high_snr_digital,0.435546875,0.00013306403707247227,512
initial,high_snr_digital,0.4375,0.00012604707444552332,512
initial,high_snr_digital,0.439453125,0.00014131926582194865,512
