SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.7737222222222222,0.8579166666666667,0.8881111111111111,0.8986944444444445,0.9026111111111113,0.9066111111111111,0.9084166666666668,0.91,0.911,0.9131944444444444,0.9136111111111112,0.9137222222222222,0.9151111111111112,0.9148611111111112,0.9163888888888888,0.917,0.9165555555555556,0.9179166666666668,0.9213055555555556,0.9214722222222222,0.9216111111111112,0.92125,0.9217222222222222,0.9231944444444444,0.9238055555555555,0.9233888888888888,0.9244444444444444,0.92475,0.9249444444444443,0.9255,0.9253888888888888,0.9258611111111111
2,0.7996944444444445,0.8790277777777777,0.9078055555555556,0.9163055555555556,0.9192777777777776,0.9231111111111112,0.9237222222222222,0.9258611111111112,0.9263888888888888,0.9265833333333332,0.9256111111111112,0.9280555555555556,0.9286111111111112,0.9276111111111112,0.92875,0.92875,0.9286666666666666,0.9284444444444444,0.9302222222222222,0.9302222222222222,0.9305555555555556,0.9308611111111113,0.9301944444444444,0.9316388888888888,0.9313333333333332,0.9310277777777778,0.9318611111111113,0.9314722222222224,0.9325277777777776,0.9319166666666666,0.933,0.9327777777777778
4,0.8051666666666667,0.8856111111111111,0.9120277777777778,0.9221944444444444,0.9249722222222222,0.9262222222222222,0.9276944444444444,0.9296388888888888,0.9296944444444444,0.9291388888888888,0.9301388888888888,0.9297777777777778,0.9312222222222222,0.9310833333333334,0.9306666666666666,0.9305833333333332,0.9313055555555556,0.93125,0.9334166666666668,0.9329722222222222,0.9324444444444444,0.9326388888888888,0.9335,0.9332222222222222,0.9334722222222224,0.9330555555555556,0.9339166666666666,0.9339444444444444,0.9339444444444444,0.9339444444444444,0.9339722222222222,0.9342222222222222
6,0.8088055555555556,0.8874166666666666,0.9145833333333332,0.9232222222222224,0.9271666666666668,0.9294722222222224,0.9304722222222224,0.9310833333333334,0.9303333333333332,0.9324722222222224,0.9318333333333332,0.9336111111111112,0.93325,0.9331111111111112,0.9326111111111112,0.9338611111111113,0.9346944444444444,0.9346666666666666,0.9353055555555556,0.9348611111111113,0.9356944444444444,0.9349722222222222,0.93625,0.9358888888888888,0.9360277777777778,0.9361111111111112,0.9357222222222222,0.9361944444444444,0.9355555555555556,0.9362777777777778,0.9361944444444444,0.9358888888888889
8,0.8108888888888889,0.8895,0.9163888888888888,0.9253611111111112,0.9285,0.9314722222222224,0.9318333333333332,0.9336944444444444,0.9337777777777778,0.9339722222222222,0.93375,0.9357777777777778,0.9347222222222222,0.9336944444444444,0.9359722222222222,0.9353055555555556,0.9335555555555556,0.9348333333333332,0.9365833333333332,0.9361111111111112,0.9363333333333334,0.9356388888888888,0.9366388888888888,0.9370833333333334,0.93725,0.9365,0.9360833333333334,0.9363888888888888,0.9374722222222224,0.9363888888888888,0.9368888888888888,0.9373888888888889
10,0.8088333333333333,0.8910555555555556,0.9196111111111112,0.926,0.9303888888888888,0.9323888888888888,0.9328888888888888,0.9351111111111112,0.9353055555555556,0.936,0.9358611111111113,0.9351666666666668,0.9375555555555556,0.9377222222222222,0.9371111111111112,0.9373888888888888,0.9378888888888888,0.9376388888888888,0.9385833333333332,0.9384444444444444,0.9385833333333332,0.9387222222222222,0.9383611111111112,0.9383333333333334,0.9391111111111112,0.9386388888888888,0.9386111111111112,0.9387222222222222,0.9378333333333332,0.9390833333333334,0.9391666666666668,0.939
12,0.8102222222222222,0.8902777777777777,0.9175277777777778,0.9251388888888888,0.9294444444444444,0.9334166666666668,0.9326111111111112,0.9333333333333332,0.9347777777777778,0.9353333333333332,0.9346388888888888,0.9357222222222222,0.9374166666666668,0.9366111111111112,0.9360833333333334,0.9364444444444444,0.9349166666666666,0.9356388888888888,0.9369722222222222,0.9373888888888888,0.9375833333333332,0.9379722222222222,0.9374166666666668,0.9383888888888888,0.9380277777777778,0.9381111111111112,0.9382222222222222,0.938,0.9388055555555556,0.9380555555555556,0.9390277777777778,0.9380277777777778
14,0.8064166666666667,0.8873333333333333,0.9173888888888888,0.9244444444444444,0.9289444444444444,0.9324722222222224,0.93275,0.9344444444444444,0.9341944444444444,0.9364722222222224,0.9346111111111112,0.9367222222222222,0.9362222222222222,0.9362222222222222,0.9363055555555556,0.9361388888888889,0.9359722222222222,0.9359444444444444,0.9396944444444444,0.9386388888888888,0.9376944444444444,0.93725,0.9379444444444444,0.9394444444444444,0.9386666666666666,0.9383888888888888,0.9403888888888888,0.9391666666666668,0.9394166666666668,0.9391388888888887,0.9384722222222224,0.9402777777777778
16,0.8114444444444444,0.8906944444444445,0.9169722222222222,0.9240555555555556,0.9291944444444444,0.93175,0.9315277777777776,0.9350833333333334,0.9347222222222222,0.9339722222222222,0.9356388888888888,0.9345277777777776,0.9351944444444444,0.9342777777777778,0.9359444444444444,0.9363888888888888,0.9359722222222222,0.9350833333333334,0.937,0.9374722222222224,0.9363611111111112,0.9376111111111112,0.9371111111111112,0.9372777777777778,0.93825,0.9388611111111111,0.9375277777777776,0.9381111111111112,0.93675,0.93725,0.9378333333333332,0.9385833333333333
18,0.8078055555555556,0.8893333333333333,0.9165555555555556,0.9234444444444444,0.9286666666666666,0.9315277777777776,0.9315,0.9313611111111112,0.9335,0.9349722222222222,0.9330555555555556,0.9331111111111112,0.9356944444444444,0.9340833333333334,0.93575,0.9366944444444444,0.9359444444444444,0.9368888888888888,0.9380833333333334,0.9363888888888888,0.9368888888888888,0.9371666666666668,0.9368888888888888,0.9382222222222222,0.9386666666666666,0.9401111111111112,0.9387777777777778,0.939,0.9379722222222222,0.9391388888888887,0.9391111111111112,0.9398333333333333
Avg,0.5585569444444445,0.6117472222222222,0.6303097222222223,0.6368611111111111,0.6408472222222222,0.6434194444444444,0.6446583333333333,0.6462083333333334,0.6471347222222222,0.6484472222222222,0.6490333333333334,0.6498638888888889,0.6507861111111111,0.6510805555555556,0.6525625,0.6529486111111111,0.6537194444444444,0.6541763888888888,0.658375,0.6590805555555556,0.6600402777777777,0.6610652777777778,0.6616819444444444,0.6649680555555556,0.6664527777777778,0.6666430555555556,0.667775,0.6697805555555556,0.6704875,0.6710444444444444,0.6715027777777778,0.672975
