SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.6403030303030303,0.7246969696969697,0.7512121212121212,0.7712121212121212,0.7796969696969697,0.7918181818181819,0.8121212121212121,0.8112121212121212,0.8148484848484848,0.8256060606060606,0.8243939393939393,0.8318181818181818,0.8371212121212122,0.8340909090909091,0.8487878787878788,0.8613636363636363,0.8792424242424243,0.8872727272727273,0.8943939393939394,0.8978787878787878,0.8975757575757576,0.8978787878787878,0.9006060606060606,0.9024242424242424,0.9042424242424244,0.9054545454545454,0.9074242424242424,0.9133333333333332,0.9162121212121213,0.9148484848484848,0.9142424242424242,0.9187878787878788,0.9196969696969696,0.9193939393939394,0.9184848484848483,0.9207575757575758,0.9215151515151516,0.9262121212121212,0.9227272727272728,0.921818181818182,0.9209090909090908,0.923939393939394
2,0.6590909090909091,0.7510606060606061,0.7695454545454545,0.7871212121212121,0.8009090909090909,0.8159090909090909,0.8254545454545454,0.835,0.8336363636363636,0.8369696969696969,0.8427272727272728,0.8357575757575758,0.8436363636363636,0.8457575757575757,0.8440909090909091,0.8639393939393939,0.8934848484848484,0.9036363636363636,0.9056060606060606,0.9098484848484848,0.9122727272727272,0.9127272727272728,0.9104545454545454,0.9113636363636364,0.9116666666666666,0.9175757575757576,0.9178787878787878,0.9166666666666666,0.9231818181818182,0.9253030303030304,0.922121212121212,0.9209090909090908,0.9259090909090908,0.9262121212121212,0.9245454545454546,0.9251515151515152,0.9303030303030304,0.9253030303030304,0.9262121212121212,0.9272727272727272,0.9274242424242424,0.9306060606060607
4,0.6677272727272727,0.7557575757575757,0.7780303030303031,0.8015151515151515,0.8101515151515152,0.8234848484848485,0.8348484848484848,0.8368181818181818,0.843030303030303,0.8425757575757575,0.8451515151515151,0.8448484848484848,0.8410606060606061,0.8512121212121212,0.8548484848484849,0.8712121212121212,0.8951515151515151,0.9033333333333332,0.906818181818182,0.915,0.9096969696969696,0.9142424242424242,0.9153030303030304,0.9172727272727272,0.9134848484848485,0.9145454545454546,0.915,0.9198484848484848,0.9212121212121211,0.923939393939394,0.9233333333333332,0.921818181818182,0.922878787878788,0.9216666666666666,0.9248484848484848,0.925,0.926969696969697,0.9227272727272728,0.9234848484848484,0.9240909090909092,0.9207575757575758,0.928030303030303
6,0.6843939393939394,0.7607575757575757,0.7818181818181819,0.8007575757575758,0.8154545454545454,0.8240909090909091,0.8384848484848485,0.8421212121212122,0.8416666666666667,0.8459090909090909,0.8474242424242424,0.8510606060606061,0.8539393939393939,0.8539393939393939,0.8590909090909091,0.8765151515151515,0.9015151515151516,0.9086363636363636,0.9151515151515152,0.9162121212121213,0.9183333333333332,0.9183333333333332,0.9198484848484848,0.921969696969697,0.9283333333333332,0.9259090909090908,0.9215151515151516,0.9231818181818182,0.9274242424242424,0.9284848484848484,0.9298484848484848,0.9290909090909092,0.9307575757575758,0.93,0.9281818181818182,0.9315151515151516,0.9306060606060608,0.928939393939394,0.9325757575757576,0.9318181818181818,0.9333333333333332,0.9318181818181818
8,0.6707575757575758,0.759090909090909,0.7863636363636364,0.8018181818181818,0.811060606060606,0.8312121212121212,0.8395454545454546,0.8398484848484848,0.8406060606060606,0.8440909090909091,0.8410606060606061,0.8433333333333334,0.8487878787878788,0.8581818181818182,0.8619696969696969,0.8786363636363637,0.8975757575757576,0.906969696969697,0.9166666666666666,0.9137878787878788,0.9180303030303032,0.9174242424242424,0.923030303030303,0.9177272727272728,0.9236363636363636,0.9236363636363636,0.9256060606060608,0.9248484848484848,0.9281818181818182,0.9256060606060608,0.926060606060606,0.9283333333333332,0.9268181818181818,0.9290909090909092,0.9268181818181818,0.9284848484848484,0.927878787878788,0.9266666666666666,0.9262121212121212,0.9295454545454546,0.9292424242424242,0.9275757575757576
10,0.6836363636363636,0.77,0.7951515151515152,0.8045454545454546,0.8206060606060606,0.8318181818181818,0.8421212121212122,0.8396969696969697,0.8433333333333334,0.8490909090909091,0.8518181818181818,0.848939393939394,0.8548484848484849,0.8571212121212122,0.8604545454545455,0.88,0.9007575757575758,0.9106060606060606,0.9159090909090908,0.9195454545454546,0.9195454545454546,0.916818181818182,0.926060606060606,0.9256060606060608,0.923939393939394,0.9257575757575758,0.9237878787878788,0.9254545454545454,0.932121212121212,0.9316666666666666,0.9336363636363636,0.9296969696969696,0.9315151515151516,0.932121212121212,0.9337878787878788,0.9336363636363636,0.9324242424242424,0.9318181818181818,0.9327272727272728,0.9345454545454546,0.933939393939394,0.9348484848484848
12,0.6818181818181818,0.7615151515151515,0.7846969696969697,0.8168181818181818,0.8231818181818182,0.8375757575757575,0.8363636363636363,0.8498484848484849,0.8504545454545455,0.8551515151515151,0.8515151515151516,0.8539393939393939,0.8542424242424242,0.8603030303030303,0.8648484848484849,0.8807575757575757,0.9080303030303032,0.9124242424242424,0.9174242424242424,0.923939393939394,0.922878787878788,0.927121212121212,0.9274242424242424,0.9237878787878788,0.927878787878788,0.9254545454545454,0.9263636363636364,0.927121212121212,0.9316666666666666,0.931969696969697,0.9316666666666666,0.9322727272727273,0.9336363636363636,0.9363636363636364,0.9327272727272728,0.933030303030303,0.9372727272727271,0.936060606060606,0.9354545454545454,0.9283333333333332,0.9342424242424242,0.9354545454545454
14,0.6804545454545454,0.7674242424242425,0.7884848484848485,0.8103030303030303,0.8192424242424242,0.8331818181818181,0.8415151515151515,0.8462121212121212,0.8462121212121212,0.848030303030303,0.8506060606060606,0.850909090909091,0.8540909090909091,0.8568181818181818,0.8618181818181818,0.8831818181818182,0.901060606060606,0.9098484848484848,0.9181818181818182,0.9207575757575758,0.922121212121212,0.9290909090909092,0.9237878787878788,0.9286363636363636,0.9309090909090908,0.9263636363636364,0.9281818181818182,0.9284848484848484,0.933030303030303,0.9322727272727273,0.9345454545454546,0.9301515151515152,0.9331818181818182,0.931060606060606,0.9272727272727272,0.9324242424242424,0.9340909090909092,0.9346969696969696,0.9293939393939394,0.9353030303030304,0.9337878787878788,0.9346969696969697
16,0.6722727272727272,0.7646969696969697,0.7903030303030303,0.7986363636363636,0.8157575757575758,0.8303030303030303,0.8451515151515151,0.8463636363636363,0.8533333333333334,0.8503030303030303,0.8527272727272728,0.8546969696969697,0.850909090909091,0.8562121212121212,0.8615151515151516,0.884090909090909,0.908939393939394,0.917121212121212,0.9180303030303032,0.9222727272727272,0.925,0.925,0.9257575757575758,0.9236363636363636,0.9315151515151516,0.9259090909090908,0.9322727272727273,0.928939393939394,0.9384848484848484,0.937878787878788,0.937878787878788,0.9340909090909092,0.9365151515151516,0.936969696969697,0.936060606060606,0.9375757575757576,0.9377272727272729,0.936060606060606,0.9381818181818182,0.936060606060606,0.9393939393939394,0.9401515151515152
18,0.686969696969697,0.7668181818181818,0.7986363636363636,0.8042424242424242,0.8231818181818182,0.8353030303030303,0.848030303030303,0.8459090909090909,0.8501515151515151,0.8537878787878788,0.8586363636363636,0.8610606060606061,0.8612121212121212,0.8662121212121212,0.8721212121212121,0.8839393939393939,0.9080303030303032,0.9163636363636364,0.92,0.9203030303030304,0.926969696969697,0.9262121212121212,0.926969696969697,0.9277272727272728,0.926060606060606,0.9298484848484848,0.928030303030303,0.9325757575757576,0.9342424242424242,0.9363636363636364,0.9348484848484848,0.9359090909090908,0.9351515151515152,0.9359090909090908,0.936060606060606,0.9372727272727271,0.936060606060606,0.9368181818181818,0.937878787878788,0.936969696969697,0.9384848484848484,0.9357575757575758
Avg,0.4711590909090909,0.5298484848484849,0.5461136363636364,0.556060606060606,0.5649318181818181,0.5720151515151515,0.5789848484848484,0.5834393939393939,0.5850833333333333,0.5894166666666667,0.5912878787878788,0.5923333333333334,0.5949469696969697,0.5983863636363637,0.6019621212121212,0.6113333333333333,0.6253787878787879,0.6300833333333333,0.6344924242424242,0.6377272727272727,0.6400303030303031,0.6408787878787878,0.6430378787878788,0.6448409090909091,0.6463636363636364,0.6476287878787879,0.648159090909091,0.6501212121212121,0.6588333333333334,0.6610909090909091,0.662060606060606,0.6626287878787879,0.6686742424242424,0.670219696969697,0.6720454545454545,0.6736818181818182,0.6779469696969697,0.6782803030303031,0.6790909090909091,0.6796666666666666,0.6813484848484849,0.6842954545454546
