SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.7295,0.8195555555555556,0.8876388888888889,0.9042222222222224,0.9098888888888887,0.91225,0.9118611111111112,0.9166666666666666,0.9168333333333332,0.9188055555555557,0.9189444444444445,0.919,0.9185833333333332,0.9206666666666666,0.9192222222222224,0.9231388888888888,0.9209722222222222,0.9224444444444444,0.9224444444444444,0.9255555555555556,0.9247222222222222,0.9265,0.9255833333333332,0.9266944444444444,0.9275277777777776,0.9273055555555556,0.9270555555555556,0.9273333333333332,0.9279444444444443,0.9270277777777778,0.9281388888888888,0.9266666666666666,0.9276944444444445
2,0.7530833333333333,0.8366111111111111,0.9013333333333332,0.9181111111111112,0.9208611111111112,0.9235833333333332,0.92325,0.9255,0.9251111111111112,0.9275833333333332,0.9274722222222224,0.9276666666666666,0.9285833333333332,0.9289722222222222,0.9291388888888888,0.9281388888888888,0.9290833333333334,0.9291111111111112,0.9291666666666668,0.9310555555555556,0.9309722222222222,0.9323333333333332,0.9313888888888888,0.9319166666666666,0.9328333333333332,0.9319166666666666,0.9320833333333334,0.9328333333333332,0.9322222222222222,0.9323055555555556,0.9320277777777778,0.9333055555555556,0.93325
4,0.7585555555555555,0.8393055555555555,0.9066944444444444,0.9212222222222224,0.9239166666666668,0.9276111111111112,0.9272777777777778,0.92825,0.9286944444444444,0.9300555555555556,0.9305,0.9305,0.9306944444444444,0.9316388888888888,0.9319166666666666,0.9301666666666668,0.9325277777777776,0.9308611111111113,0.9303055555555556,0.9346111111111112,0.9321111111111112,0.9338611111111113,0.9329166666666666,0.9331944444444444,0.9334166666666668,0.9335277777777776,0.9331388888888889,0.9334444444444444,0.9340833333333334,0.9346111111111112,0.9341944444444444,0.9344166666666668,0.9342777777777778
6,0.7692777777777777,0.8446111111111111,0.9098333333333334,0.9245277777777776,0.9288055555555556,0.9308611111111113,0.9321666666666668,0.9319722222222222,0.9338611111111113,0.9342777777777778,0.9326944444444444,0.9313888888888888,0.9328333333333332,0.9348055555555556,0.93375,0.9334444444444444,0.9338333333333332,0.9345277777777776,0.9350277777777778,0.9361944444444444,0.9360555555555556,0.9352777777777778,0.9363888888888888,0.9354722222222224,0.9365277777777776,0.937,0.9365,0.9364444444444444,0.93675,0.9371944444444444,0.9369444444444444,0.9370555555555556,0.9378333333333333
8,0.7700833333333333,0.8451388888888889,0.9110277777777778,0.9255555555555556,0.9279166666666666,0.9306944444444444,0.9325,0.9323055555555556,0.9338888888888888,0.9339166666666666,0.9341388888888889,0.9333888888888888,0.93575,0.9354166666666668,0.9359444444444444,0.9359444444444444,0.9364166666666668,0.935,0.9366944444444444,0.9367222222222222,0.9366944444444444,0.9371944444444444,0.9376944444444444,0.9361666666666668,0.9365277777777776,0.9371944444444444,0.9366111111111112,0.9367777777777778,0.9381388888888887,0.9384722222222224,0.9385277777777776,0.9382222222222222,0.939
10,0.7738888888888888,0.8475,0.9164444444444444,0.9277777777777778,0.9340833333333334,0.9347222222222222,0.9353055555555556,0.9359444444444444,0.9358055555555556,0.9356111111111112,0.9369166666666666,0.9371111111111112,0.937,0.9363888888888888,0.9376388888888888,0.9379722222222222,0.938,0.93825,0.9384444444444444,0.9391388888888887,0.93875,0.9390277777777778,0.9399444444444444,0.9408611111111111,0.9395833333333332,0.9394166666666668,0.9397777777777778,0.9403611111111112,0.9400833333333334,0.94025,0.9396666666666668,0.9397777777777778,0.9405
12,0.7712777777777777,0.848,0.9141944444444444,0.9283888888888888,0.9335555555555556,0.9355,0.9358888888888888,0.9352222222222222,0.9353333333333332,0.9363333333333334,0.9376111111111112,0.9375555555555556,0.93775,0.9377777777777778,0.9366666666666666,0.9367222222222222,0.9380555555555556,0.9386666666666666,0.9383333333333334,0.9392222222222222,0.9388888888888888,0.9391388888888887,0.93825,0.939,0.94025,0.9399166666666666,0.9398055555555556,0.9394166666666668,0.9397777777777778,0.9402222222222222,0.9396111111111112,0.9398055555555556,0.9403055555555555
14,0.7691388888888889,0.8479444444444444,0.9161111111111112,0.9310555555555556,0.9321666666666668,0.9340277777777778,0.9353888888888888,0.9359722222222222,0.9374166666666668,0.9386944444444444,0.9378888888888888,0.9384166666666668,0.9375277777777776,0.9386388888888888,0.938,0.9394166666666668,0.939,0.9390833333333334,0.9396111111111112,0.9409166666666666,0.9408055555555556,0.9405555555555556,0.941,0.9416944444444444,0.9416944444444444,0.9428888888888888,0.9406111111111112,0.9419166666666666,0.9424166666666668,0.9425555555555556,0.9426944444444444,0.9418611111111111,0.9427777777777778
16,0.7701944444444444,0.8531388888888889,0.9199444444444445,0.9324166666666668,0.9365833333333332,0.9386666666666666,0.9396388888888888,0.9397222222222222,0.9405277777777776,0.94125,0.9415833333333332,0.9421944444444444,0.9410277777777778,0.9421111111111112,0.9425833333333332,0.9421944444444444,0.9440277777777778,0.9442777777777778,0.9442777777777778,0.9443888888888888,0.9451388888888888,0.9452222222222222,0.9453611111111112,0.9467222222222222,0.94575,0.9458611111111112,0.9463611111111112,0.9459166666666666,0.9469722222222222,0.9466666666666668,0.9471388888888888,0.9470833333333334,0.9469444444444445
18,0.7726666666666666,0.8530277777777778,0.9204166666666668,0.93425,0.9360833333333334,0.9395277777777776,0.9384444444444444,0.94075,0.9394444444444444,0.9411388888888887,0.9404166666666668,0.9426111111111112,0.9420833333333334,0.9429166666666666,0.9431388888888887,0.9425833333333332,0.9443055555555556,0.9429722222222222,0.9439166666666666,0.9450277777777778,0.9455277777777776,0.9451111111111112,0.9453888888888888,0.9464444444444444,0.9458888888888888,0.9467222222222222,0.9466388888888888,0.9468888888888888,0.9471388888888888,0.9473333333333334,0.9469166666666666,0.9468055555555556,0.9476111111111111
Avg,0.5365097222222223,0.5900166666666666,0.6312652777777777,0.6418513888888889,0.6454986111111111,0.6481986111111111,0.6493222222222222,0.6506916666666667,0.6515166666666666,0.6534138888888888,0.6534333333333333,0.6541847222222222,0.6544625,0.6562708333333334,0.6563277777777777,0.6574402777777778,0.6582319444444444,0.6583388888888889,0.6595888888888889,0.6636180555555555,0.6646638888888889,0.6655875,0.6661555555555555,0.6675361111111111,0.6705708333333333,0.6712083333333333,0.6717847222222222,0.6726513888888889,0.6749416666666667,0.6755361111111111,0.6759722222222222,0.6767513888888889,0.6779333333333334
