SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6362121212121212,0.7281818181818182,0.74,0.7687878787878788,0.7778787878787878,0.7930303030303031,0.8083333333333333,0.8157575757575758,0.8212121212121212,0.8248484848484848,0.8334848484848485,0.8377272727272728,0.8392424242424242,0.8481818181818181,0.8568181818181818,0.8656060606060606,0.8753030303030302,0.8774242424242424,0.8859090909090909,0.8906060606060606,0.8963636363636364,0.8977272727272727,0.8987878787878788,0.9037878787878788,0.9,0.9037878787878788,0.9157575757575758,0.9133333333333332,0.9134848484848485,0.9128787878787878,0.9212121212121211,0.9190909090909092,0.9195454545454546,0.921060606060606,0.9204545454545454,0.923030303030303
2,0.6743939393939394,0.7460606060606061,0.7721212121212121,0.7906060606060606,0.806969696969697,0.813030303030303,0.8243939393939393,0.828030303030303,0.8433333333333334,0.8443939393939394,0.8421212121212122,0.848030303030303,0.8528787878787879,0.8606060606060606,0.8692424242424243,0.8757575757575757,0.8824242424242424,0.8936363636363637,0.8962121212121212,0.9009090909090908,0.9036363636363636,0.9065151515151516,0.9109090909090908,0.9143939393939394,0.9077272727272728,0.916818181818182,0.9209090909090908,0.9196969696969696,0.9216666666666666,0.9190909090909092,0.9203030303030304,0.9224242424242424,0.9225757575757576,0.921969696969697,0.9242424242424242,0.9196969696969697
4,0.6771212121212121,0.7696969696969697,0.7880303030303031,0.8074242424242424,0.8112121212121212,0.8224242424242424,0.8390909090909091,0.8387878787878787,0.8453030303030303,0.8453030303030303,0.8469696969696969,0.8506060606060606,0.8596969696969697,0.8639393939393939,0.8737878787878788,0.881969696969697,0.8868181818181818,0.8984848484848484,0.9001515151515151,0.9030303030303032,0.9095454545454544,0.9062121212121212,0.9072727272727272,0.9075757575757576,0.9137878787878788,0.9137878787878788,0.9143939393939394,0.9195454545454546,0.9162121212121213,0.9172727272727272,0.923939393939394,0.9213636363636364,0.922878787878788,0.9216666666666666,0.9212121212121211,0.9224242424242424
6,0.7012121212121212,0.776969696969697,0.7907575757575758,0.8098484848484848,0.8198484848484848,0.8315151515151515,0.8406060606060606,0.8490909090909091,0.8493939393939394,0.855,0.8554545454545455,0.8569696969696969,0.863030303030303,0.876969696969697,0.8786363636363637,0.8872727272727273,0.8901515151515151,0.9027272727272728,0.9059090909090908,0.9078787878787878,0.9104545454545454,0.908939393939394,0.915,0.9134848484848485,0.9180303030303032,0.9175757575757576,0.92,0.9248484848484848,0.9262121212121212,0.9253030303030304,0.9237878787878788,0.9236363636363636,0.926969696969697,0.9245454545454546,0.9296969696969696,0.9265151515151515
8,0.6924242424242424,0.7777272727272727,0.7901515151515152,0.8121212121212121,0.8177272727272727,0.8362121212121212,0.8451515151515151,0.845,0.850909090909091,0.8574242424242424,0.8507575757575757,0.8592424242424243,0.8610606060606061,0.8707575757575757,0.875,0.8825757575757576,0.891969696969697,0.9013636363636364,0.9054545454545454,0.9096969696969696,0.911969696969697,0.9113636363636364,0.9175757575757576,0.916060606060606,0.9142424242424242,0.9122727272727272,0.92,0.9174242424242424,0.922121212121212,0.9206060606060606,0.922878787878788,0.9222727272727272,0.9209090909090908,0.9224242424242424,0.9237878787878788,0.9207575757575758
10,0.6940909090909091,0.7824242424242425,0.8007575757575758,0.8098484848484848,0.8275757575757576,0.8334848484848485,0.8466666666666667,0.8478787878787879,0.8468181818181818,0.8512121212121212,0.848939393939394,0.8519696969696969,0.8578787878787879,0.8703030303030304,0.8865151515151515,0.8924242424242425,0.8954545454545455,0.9031818181818182,0.9057575757575758,0.912121212121212,0.916060606060606,0.922121212121212,0.9163636363636364,0.9190909090909092,0.9162121212121213,0.9212121212121211,0.9224242424242424,0.9204545454545454,0.9251515151515152,0.921818181818182,0.9275757575757576,0.9272727272727272,0.926969696969697,0.9242424242424242,0.9272727272727272,0.9259090909090909
12,0.7003030303030303,0.7748484848484849,0.791969696969697,0.8113636363636364,0.8225757575757576,0.8334848484848485,0.8356060606060606,0.8445454545454546,0.8460606060606061,0.8484848484848485,0.8572727272727273,0.8569696969696969,0.8671212121212121,0.87,0.8778787878787879,0.8842424242424243,0.8957575757575758,0.9057575757575758,0.9062121212121212,0.9095454545454544,0.911818181818182,0.9177272727272728,0.9195454545454546,0.918939393939394,0.9198484848484848,0.921060606060606,0.9213636363636364,0.925,0.9196969696969696,0.9290909090909092,0.9286363636363636,0.9257575757575758,0.926969696969697,0.923939393939394,0.9227272727272728,0.9253030303030303
14,0.6884848484848485,0.7789393939393939,0.7965151515151515,0.8053030303030303,0.8242424242424242,0.8281818181818181,0.8387878787878787,0.8428787878787879,0.8481818181818181,0.8510606060606061,0.8501515151515151,0.8601515151515151,0.8618181818181818,0.8718181818181818,0.8765151515151515,0.8842424242424243,0.8968181818181818,0.8989393939393939,0.9048484848484848,0.902121212121212,0.911818181818182,0.9107575757575758,0.9227272727272728,0.9178787878787878,0.917121212121212,0.9159090909090908,0.921969696969697,0.9213636363636364,0.9242424242424242,0.9224242424242424,0.923030303030303,0.9274242424242424,0.9263636363636364,0.9237878787878788,0.927121212121212,0.9278787878787879
16,0.6951515151515152,0.7663636363636364,0.791060606060606,0.8028787878787879,0.8156060606060606,0.825,0.8460606060606061,0.8384848484848485,0.8460606060606061,0.8456060606060606,0.8495454545454545,0.8536363636363636,0.8592424242424243,0.8643939393939394,0.8754545454545455,0.8793939393939394,0.8943939393939394,0.901060606060606,0.9027272727272728,0.911060606060606,0.9096969696969696,0.9112121212121213,0.9180303030303032,0.9137878787878788,0.9215151515151516,0.9163636363636364,0.922878787878788,0.9256060606060608,0.9231818181818182,0.9222727272727272,0.9268181818181818,0.9240909090909092,0.9265151515151516,0.928939393939394,0.9248484848484848,0.926969696969697
18,0.695,0.7727272727272727,0.7943939393939394,0.8157575757575758,0.8236363636363636,0.8321212121212122,0.8472727272727273,0.8496969696969697,0.8486363636363636,0.8512121212121212,0.8507575757575757,0.8583333333333333,0.8646969696969697,0.8674242424242424,0.8690909090909091,0.881969696969697,0.8954545454545455,0.8998484848484849,0.9025757575757576,0.9065151515151516,0.9143939393939394,0.911969696969697,0.9140909090909092,0.9134848484848485,0.9159090909090908,0.9180303030303032,0.9204545454545454,0.9206060606060606,0.922121212121212,0.9215151515151516,0.9242424242424242,0.921969696969697,0.9212121212121211,0.916818181818182,0.9206060606060606,0.9231818181818182
Avg,0.4721515151515151,0.5347954545454545,0.5486287878787879,0.560689393939394,0.5687575757575758,0.5763333333333334,0.5846893939393939,0.5874393939393939,0.5916742424242424,0.593719696969697,0.5967954545454546,0.6010530303030303,0.604310606060606,0.6107121212121213,0.6156742424242424,0.6206666666666667,0.6263333333333333,0.6327121212121212,0.6362272727272728,0.6393939393939394,0.6439469696969697,0.6456515151515152,0.6482121212121212,0.648530303030303,0.6515757575757576,0.6540303030303031,0.6636287878787879,0.6657651515151515,0.6682803030303031,0.6706287878787879,0.6772954545454546,0.6799166666666666,0.6805227272727272,0.6814772727272728,0.6868484848484848,0.6891136363636363
