SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6357575757575757,0.7187878787878788,0.7606060606060606,0.7936363636363636,0.8065151515151515,0.813030303030303,0.8122727272727273,0.823030303030303,0.8278787878787879,0.8446969696969697,0.8507575757575757,0.8621212121212121,0.8721212121212121,0.8818181818181818,0.8868181818181818,0.8866666666666667,0.8916666666666667,0.8953030303030303,0.8957575757575758,0.8978787878787878,0.8981818181818182,0.8993939393939394,0.9015151515151516,0.9086363636363636,0.9095454545454544,0.9125757575757576,0.911969696969697,0.9137878787878788,0.9113636363636364,0.9137878787878788,0.9136363636363636,0.9131818181818182,0.9137878787878788,0.9124242424242424,0.9196969696969696,0.918939393939394
2,0.6387878787878788,0.7357575757575757,0.766969696969697,0.8101515151515152,0.816969696969697,0.8221212121212121,0.831060606060606,0.8325757575757575,0.8424242424242424,0.8540909090909091,0.8604545454545455,0.8824242424242424,0.89,0.8954545454545455,0.8984848484848484,0.9056060606060606,0.9080303030303032,0.9077272727272728,0.9078787878787878,0.91,0.9143939393939394,0.9153030303030304,0.916060606060606,0.9163636363636364,0.92,0.9206060606060606,0.9213636363636364,0.9216666666666666,0.9224242424242424,0.9242424242424242,0.921969696969697,0.9259090909090908,0.921060606060606,0.9225757575757576,0.9245454545454546,0.9236363636363636
4,0.6483333333333333,0.7357575757575757,0.7812121212121212,0.8098484848484848,0.8259090909090909,0.8337878787878787,0.8274242424242424,0.8333333333333334,0.8407575757575757,0.8534848484848485,0.865909090909091,0.8810606060606061,0.894090909090909,0.9042424242424244,0.9024242424242424,0.911969696969697,0.9084848484848485,0.91,0.9124242424242424,0.918939393939394,0.9151515151515152,0.9165151515151516,0.9204545454545454,0.9196969696969696,0.9243939393939394,0.9225757575757576,0.9233333333333332,0.9240909090909092,0.925,0.9243939393939394,0.9277272727272728,0.9272727272727272,0.9272727272727272,0.9243939393939394,0.9262121212121212,0.9266666666666666
6,0.6548484848484849,0.7440909090909091,0.7874242424242425,0.8236363636363636,0.8312121212121212,0.8322727272727273,0.835,0.8440909090909091,0.8487878787878788,0.8628787878787879,0.876969696969697,0.8906060606060606,0.8993939393939394,0.9034848484848484,0.9066666666666666,0.91,0.9090909090909092,0.9125757575757576,0.9166666666666666,0.9183333333333332,0.9190909090909092,0.9165151515151516,0.916969696969697,0.9245454545454546,0.9263636363636364,0.9216666666666666,0.9268181818181818,0.9233333333333332,0.923030303030303,0.922878787878788,0.9265151515151516,0.927878787878788,0.928030303030303,0.9268181818181818,0.9284848484848484,0.9281818181818182
8,0.6496969696969697,0.7440909090909091,0.7818181818181819,0.8134848484848485,0.8268181818181818,0.8296969696969697,0.8362121212121212,0.8424242424242424,0.8486363636363636,0.8536363636363636,0.8710606060606061,0.8866666666666667,0.8922727272727272,0.9066666666666666,0.9056060606060606,0.9048484848484848,0.9131818181818182,0.9157575757575758,0.917121212121212,0.9177272727272728,0.9198484848484848,0.9225757575757576,0.9209090909090908,0.9242424242424242,0.9242424242424242,0.9227272727272728,0.9259090909090908,0.9259090909090908,0.9259090909090908,0.9263636363636364,0.9268181818181818,0.928030303030303,0.9274242424242424,0.9275757575757576,0.9277272727272728,0.9296969696969697
10,0.6556060606060606,0.753030303030303,0.7907575757575758,0.8240909090909091,0.8318181818181818,0.8290909090909091,0.8356060606060606,0.8415151515151515,0.8427272727272728,0.8545454545454545,0.875,0.8865151515151515,0.9013636363636364,0.9012121212121212,0.9048484848484848,0.9115151515151516,0.9090909090909092,0.9157575757575758,0.9093939393939394,0.9178787878787878,0.9165151515151516,0.9174242424242424,0.9172727272727272,0.9259090909090908,0.923939393939394,0.9242424242424242,0.923030303030303,0.9237878787878788,0.9265151515151516,0.9259090909090908,0.9253030303030304,0.9254545454545454,0.9275757575757576,0.9253030303030304,0.9287878787878788,0.9263636363636364
12,0.6493939393939394,0.7528787878787879,0.7837878787878788,0.8186363636363636,0.8303030303030303,0.8321212121212122,0.8321212121212122,0.8334848484848485,0.8419696969696969,0.8498484848484849,0.8728787878787879,0.8768181818181818,0.8959090909090909,0.9024242424242424,0.9059090909090908,0.9059090909090908,0.9098484848484848,0.9107575757575758,0.9128787878787878,0.9137878787878788,0.9172727272727272,0.9180303030303032,0.9225757575757576,0.9275757575757576,0.9266666666666666,0.9248484848484848,0.921818181818182,0.9245454545454546,0.9225757575757576,0.9254545454545454,0.927121212121212,0.9275757575757576,0.9268181818181818,0.9274242424242424,0.9268181818181818,0.9268181818181818
14,0.6489393939393939,0.7377272727272727,0.7863636363636364,0.8198484848484848,0.8251515151515152,0.8328787878787879,0.8286363636363636,0.8410606060606061,0.8498484848484849,0.8536363636363636,0.8665151515151515,0.8854545454545455,0.8954545454545455,0.9031818181818182,0.906818181818182,0.9092424242424244,0.9107575757575758,0.9148484848484848,0.9162121212121213,0.9193939393939394,0.9177272727272728,0.9206060606060606,0.9215151515151516,0.9242424242424242,0.9216666666666666,0.923030303030303,0.9266666666666666,0.9237878787878788,0.9243939393939394,0.9272727272727272,0.926969696969697,0.928939393939394,0.9243939393939394,0.927121212121212,0.9286363636363636,0.9286363636363636
16,0.6474242424242425,0.738030303030303,0.7816666666666666,0.8107575757575758,0.8246969696969697,0.8212121212121212,0.8292424242424242,0.8336363636363636,0.8357575757575758,0.8548484848484849,0.8693939393939394,0.8806060606060606,0.8925757575757576,0.8998484848484849,0.9065151515151516,0.9037878787878788,0.9101515151515152,0.9128787878787878,0.9133333333333332,0.9128787878787878,0.9180303030303032,0.9148484848484848,0.9195454545454546,0.918939393939394,0.922878787878788,0.921818181818182,0.9225757575757576,0.9201515151515152,0.9216666666666666,0.9222727272727272,0.9215151515151516,0.9233333333333332,0.925,0.9234848484848484,0.9245454545454546,0.923030303030303
18,0.6504545454545455,0.75,0.7839393939393939,0.8178787878787879,0.8298484848484848,0.8378787878787879,0.8318181818181818,0.8436363636363636,0.8436363636363636,0.8571212121212122,0.8713636363636363,0.886969696969697,0.8934848484848484,0.9030303030303032,0.9012121212121212,0.9090909090909092,0.9095454545454544,0.9137878787878788,0.9181818181818182,0.9165151515151516,0.9174242424242424,0.9215151515151516,0.9201515151515152,0.9243939393939394,0.9265151515151516,0.923939393939394,0.9246969696969696,0.9248484848484848,0.925,0.9253030303030304,0.9257575757575758,0.9274242424242424,0.9257575757575758,0.9254545454545454,0.9262121212121212,0.9266666666666666
Avg,0.457030303030303,0.5200530303030303,0.5436060606060606,0.5633484848484849,0.5714545454545454,0.5748863636363636,0.5768863636363636,0.5815530303030303,0.5859090909090909,0.592560606060606,0.6013257575757576,0.6095681818181818,0.6164242424242424,0.62125,0.6228939393939394,0.6268333333333334,0.6280984848484849,0.6303636363636363,0.6310454545454546,0.6337727272727273,0.6343409090909091,0.6360606060606061,0.6380227272727272,0.6432954545454546,0.6454621212121212,0.6459090909090909,0.6470681818181818,0.6464696969696969,0.6483939393939394,0.6491969696969697,0.6543409090909091,0.6563636363636364,0.6558939393939394,0.657530303030303,0.6599848484848485,0.6610530303030303
