SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6433333333333333,0.723939393939394,0.7510606060606061,0.7804545454545454,0.8027272727272727,0.8156060606060606,0.8206060606060606,0.8243939393939393,0.8256060606060606,0.8345454545454546,0.8471212121212122,0.8643939393939394,0.8660606060606061,0.8709090909090909,0.8775757575757576,0.8813636363636363,0.8813636363636363,0.8812121212121212,0.8889393939393939,0.8886363636363637,0.8996969696969697,0.8993939393939394,0.8983333333333333,0.9025757575757576,0.9031818181818182,0.9065151515151516,0.9065151515151516,0.9037878787878788,0.9115151515151516,0.9116666666666666,0.9098484848484848,0.9092424242424244,0.9125757575757576,0.9124242424242424,0.9122727272727272,0.9122727272727272
2,0.661060606060606,0.7527272727272727,0.7786363636363637,0.8096969696969697,0.8209090909090909,0.8327272727272728,0.8383333333333334,0.8407575757575757,0.8469696969696969,0.8510606060606061,0.8584848484848485,0.8713636363636363,0.8812121212121212,0.8862121212121212,0.8892424242424243,0.8863636363636364,0.8930303030303031,0.9024242424242424,0.8983333333333333,0.9003030303030303,0.9133333333333332,0.9115151515151516,0.911818181818182,0.911969696969697,0.9175757575757576,0.9183333333333332,0.916969696969697,0.9186363636363636,0.92,0.9190909090909092,0.9224242424242424,0.9248484848484848,0.9277272727272728,0.922121212121212,0.9233333333333332,0.9251515151515152
4,0.6798484848484848,0.7704545454545455,0.7930303030303031,0.816060606060606,0.8263636363636364,0.8365151515151515,0.8428787878787879,0.8428787878787879,0.845,0.8560606060606061,0.87,0.8790909090909091,0.886969696969697,0.8909090909090909,0.8980303030303031,0.896969696969697,0.8962121212121212,0.9006060606060606,0.9016666666666666,0.9074242424242424,0.916060606060606,0.916060606060606,0.916060606060606,0.9131818181818182,0.922878787878788,0.9186363636363636,0.9174242424242424,0.9190909090909092,0.9224242424242424,0.921818181818182,0.922121212121212,0.9213636363636364,0.9222727272727272,0.92,0.923030303030303,0.923030303030303
6,0.6883333333333334,0.7795454545454545,0.801060606060606,0.8186363636363636,0.8337878787878787,0.8418181818181818,0.8427272727272728,0.8512121212121212,0.8543939393939394,0.8606060606060606,0.8754545454545455,0.8790909090909091,0.8928787878787878,0.8953030303030303,0.8996969696969697,0.9036363636363636,0.9066666666666666,0.9107575757575758,0.9087878787878788,0.9098484848484848,0.9198484848484848,0.9212121212121211,0.9162121212121213,0.9178787878787878,0.9243939393939394,0.925,0.9216666666666666,0.9259090909090908,0.9254545454545454,0.925,0.9266666666666666,0.9256060606060608,0.927878787878788,0.9251515151515152,0.9243939393939394,0.9251515151515152
8,0.6928787878787879,0.7790909090909091,0.7984848484848485,0.8172727272727273,0.833939393939394,0.8422727272727273,0.8443939393939394,0.8493939393939394,0.8586363636363636,0.8653030303030304,0.8765151515151515,0.8833333333333333,0.891969696969697,0.8980303030303031,0.8992424242424243,0.901818181818182,0.9025757575757576,0.9078787878787878,0.9104545454545454,0.906969696969697,0.915,0.9127272727272728,0.917121212121212,0.916818181818182,0.92,0.9183333333333332,0.923030303030303,0.92,0.922878787878788,0.9225757575757576,0.9216666666666666,0.9215151515151516,0.9222727272727272,0.9215151515151516,0.921969696969697,0.925
10,0.6865151515151515,0.7771212121212121,0.7963636363636364,0.823030303030303,0.8316666666666667,0.8431818181818181,0.8465151515151516,0.8456060606060606,0.8524242424242424,0.8615151515151516,0.8789393939393939,0.8793939393939394,0.8987878787878788,0.9007575757575758,0.9065151515151516,0.9074242424242424,0.906818181818182,0.9133333333333332,0.913939393939394,0.9096969696969696,0.9156060606060606,0.9227272727272728,0.9163636363636364,0.9177272727272728,0.9234848484848484,0.9224242424242424,0.9213636363636364,0.9222727272727272,0.93,0.921969696969697,0.9295454545454546,0.9246969696969696,0.9251515151515152,0.9251515151515152,0.9240909090909092,0.9268181818181818
12,0.6843939393939394,0.7733333333333333,0.8033333333333333,0.8190909090909091,0.8348484848484848,0.8396969696969697,0.8481818181818181,0.8493939393939394,0.8504545454545455,0.8627272727272727,0.8740909090909091,0.8846969696969696,0.891969696969697,0.8968181818181818,0.8980303030303031,0.9,0.9030303030303032,0.9051515151515152,0.9095454545454544,0.9127272727272728,0.9174242424242424,0.917121212121212,0.9192424242424242,0.9163636363636364,0.922878787878788,0.9245454545454546,0.9184848484848483,0.923030303030303,0.9237878787878788,0.9275757575757576,0.9234848484848484,0.9265151515151516,0.9254545454545454,0.9274242424242424,0.9281818181818182,0.923030303030303
14,0.6821212121212121,0.7704545454545455,0.7942424242424242,0.8166666666666667,0.8298484848484848,0.8459090909090909,0.8477272727272728,0.8477272727272728,0.8565151515151516,0.8578787878787879,0.8701515151515151,0.8824242424242424,0.8893939393939394,0.9003030303030303,0.9077272727272728,0.906818181818182,0.9043939393939394,0.908939393939394,0.9075757575757576,0.9107575757575758,0.9183333333333332,0.921060606060606,0.9181818181818182,0.9127272727272728,0.9203030303030304,0.9231818181818182,0.921969696969697,0.923939393939394,0.927121212121212,0.9203030303030304,0.9248484848484848,0.9248484848484848,0.9225757575757576,0.9242424242424242,0.9254545454545454,0.9283333333333333
16,0.6884848484848485,0.7660606060606061,0.7892424242424242,0.8133333333333334,0.8319696969696969,0.8412121212121212,0.8354545454545454,0.8478787878787879,0.8475757575757575,0.8621212121212121,0.8728787878787879,0.8877272727272727,0.8886363636363637,0.89,0.9001515151515151,0.9001515151515151,0.905,0.903939393939394,0.9080303030303032,0.906969696969697,0.9148484848484848,0.9201515151515152,0.9156060606060606,0.9178787878787878,0.9198484848484848,0.9186363636363636,0.9196969696969696,0.9175757575757576,0.9257575757575758,0.9227272727272728,0.9254545454545454,0.923030303030303,0.9234848484848484,0.9240909090909092,0.923939393939394,0.9246969696969697
18,0.6896969696969697,0.7783333333333333,0.7977272727272727,0.818939393939394,0.8351515151515152,0.84,0.8469696969696969,0.8483333333333334,0.8587878787878788,0.8584848484848485,0.8760606060606061,0.8831818181818182,0.8848484848484849,0.8966666666666666,0.896969696969697,0.8974242424242425,0.9051515151515152,0.9025757575757576,0.9062121212121212,0.9093939393939394,0.912121212121212,0.9146969696969696,0.9128787878787878,0.9163636363636364,0.9153030303030304,0.9174242424242424,0.9192424242424242,0.916060606060606,0.9207575757575758,0.916969696969697,0.9192424242424242,0.9196969696969696,0.922878787878788,0.9206060606060606,0.9190909090909092,0.9204545454545454
Avg,0.4733484848484848,0.5357878787878788,0.5525909090909091,0.5666060606060606,0.5768560606060606,0.5841515151515152,0.5884621212121212,0.592719696969697,0.5959696969696969,0.6002727272727273,0.6096363636363636,0.6161212121212121,0.6215681818181819,0.6258484848484849,0.6302348484848485,0.6320833333333333,0.6341060606060606,0.637719696969697,0.6389015151515152,0.6404242424242425,0.6514242424242425,0.653969696969697,0.654280303030303,0.6561439393939394,0.6639166666666667,0.6664318181818182,0.6665,0.6672121212121213,0.6731969696969697,0.6732651515151515,0.6745,0.674810606060606,0.6786969696969697,0.6777651515151515,0.6787651515151515,0.6795075757575758
