SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.546060606060606,0.6957575757575758,0.7228787878787879,0.7495454545454545,0.7722727272727272,0.7853030303030303,0.8006060606060607,0.805,0.8072727272727273,0.8290909090909091,0.8351515151515152,0.8437878787878788,0.8428787878787879,0.8475757575757575,0.8556060606060606,0.860909090909091,0.8596969696969697,0.8639393939393939,0.8637878787878788,0.8646969696969697,0.8690909090909091,0.8716666666666667,0.8721212121212121,0.8771212121212121,0.8762121212121212,0.8787878787878788,0.8777272727272727,0.8857575757575757,0.8796969696969696,0.8856060606060606,0.886969696969697,0.8878787878787879,0.8860606060606061,0.8877272727272727,0.8896969696969697,0.8903030303030303,0.8984848484848484,0.8933333333333333,0.8948484848484849,0.8972727272727272,0.9003030303030303,0.8960606060606061,0.9012121212121212,0.8987878787878788,0.8996969696969697,0.9028787878787878,0.9098484848484848,0.9080303030303032,0.911060606060606,0.9142424242424242,0.9140909090909092,0.9096969696969696,0.911060606060606,0.9122727272727272,0.9145454545454546,0.911060606060606,0.9146969696969696,0.9101515151515152,0.9178787878787878,0.9193939393939394
2,0.5493939393939394,0.6986363636363636,0.74,0.7753030303030303,0.7971212121212121,0.8083333333333333,0.8172727272727273,0.8165151515151515,0.8351515151515152,0.8422727272727273,0.853030303030303,0.8568181818181818,0.8687878787878788,0.8689393939393939,0.8748484848484849,0.8766666666666667,0.8803030303030303,0.8872727272727273,0.8798484848484849,0.8860606060606061,0.8860606060606061,0.8871212121212121,0.8930303030303031,0.8963636363636364,0.8933333333333333,0.8993939393939394,0.8962121212121212,0.8968181818181818,0.9003030303030303,0.9025757575757576,0.9034848484848484,0.903939393939394,0.9078787878787878,0.906818181818182,0.907121212121212,0.9053030303030304,0.9124242424242424,0.9095454545454544,0.911060606060606,0.9109090909090908,0.916818181818182,0.9162121212121213,0.9172727272727272,0.9140909090909092,0.917121212121212,0.9125757575757576,0.9196969696969696,0.9233333333333332,0.9236363636363636,0.9243939393939394,0.9207575757575758,0.923939393939394,0.9266666666666666,0.9248484848484848,0.923030303030303,0.9237878787878788,0.9240909090909092,0.9240909090909092,0.927121212121212,0.9309090909090909
4,0.5521212121212121,0.7113636363636363,0.7395454545454545,0.7783333333333333,0.8077272727272727,0.813939393939394,0.8153030303030303,0.8259090909090909,0.833030303030303,0.8498484848484849,0.8595454545454545,0.8722727272727273,0.8743939393939394,0.8807575757575757,0.8857575757575757,0.89,0.8893939393939394,0.8906060606060606,0.8946969696969697,0.8978787878787878,0.899090909090909,0.8986363636363637,0.9043939393939394,0.9012121212121212,0.907121212121212,0.9063636363636364,0.9095454545454544,0.9107575757575758,0.913939393939394,0.9096969696969696,0.9103030303030304,0.9136363636363636,0.9133333333333332,0.9153030303030304,0.916060606060606,0.9156060606060606,0.916969696969697,0.9203030303030304,0.916060606060606,0.9209090909090908,0.9225757575757576,0.918939393939394,0.9233333333333332,0.9203030303030304,0.9196969696969696,0.9198484848484848,0.9256060606060608,0.9275757575757576,0.926969696969697,0.927878787878788,0.9284848484848484,0.9253030303030304,0.927878787878788,0.9233333333333332,0.9286363636363636,0.9272727272727272,0.9274242424242424,0.9277272727272728,0.9290909090909092,0.9254545454545454
6,0.5643939393939394,0.7271212121212122,0.7510606060606061,0.7936363636363636,0.8174242424242424,0.8262121212121212,0.8228787878787879,0.8301515151515152,0.8404545454545455,0.8518181818181818,0.8622727272727273,0.8751515151515151,0.8775757575757576,0.8872727272727273,0.8896969696969697,0.8922727272727272,0.8942424242424243,0.8956060606060606,0.8984848484848484,0.8963636363636364,0.8993939393939394,0.9048484848484848,0.9042424242424244,0.905,0.9062121212121212,0.9143939393939394,0.9106060606060606,0.9083333333333332,0.9109090909090908,0.9143939393939394,0.9143939393939394,0.9157575757575758,0.9162121212121213,0.9163636363636364,0.9203030303030304,0.9186363636363636,0.9204545454545454,0.9225757575757576,0.923030303030303,0.9206060606060606,0.9234848484848484,0.9203030303030304,0.9254545454545454,0.923939393939394,0.9266666666666666,0.9225757575757576,0.9284848484848484,0.93,0.927121212121212,0.9275757575757576,0.9275757575757576,0.9292424242424242,0.9272727272727272,0.9296969696969696,0.9298484848484848,0.9266666666666666,0.9274242424242424,0.9295454545454546,0.9304545454545454,0.9307575757575758
8,0.5542424242424242,0.7237878787878788,0.746969696969697,0.7834848484848485,0.8118181818181818,0.8246969696969697,0.8303030303030303,0.8357575757575758,0.8418181818181818,0.8590909090909091,0.8731818181818182,0.8775757575757576,0.8787878787878788,0.8851515151515151,0.8896969696969697,0.8878787878787879,0.8880303030303031,0.8957575757575758,0.9016666666666666,0.899090909090909,0.9027272727272728,0.9053030303030304,0.9057575757575758,0.9074242424242424,0.9062121212121212,0.9133333333333332,0.912121212121212,0.9156060606060606,0.9153030303030304,0.9134848484848485,0.9181818181818182,0.9175757575757576,0.9174242424242424,0.9181818181818182,0.9203030303030304,0.9222727272727272,0.9231818181818182,0.9222727272727272,0.9215151515151516,0.9237878787878788,0.9212121212121211,0.9256060606060608,0.9272727272727272,0.9268181818181818,0.926969696969697,0.9293939393939394,0.9306060606060608,0.9312121212121212,0.9281818181818182,0.9304545454545454,0.9312121212121212,0.9283333333333332,0.9303030303030304,0.9272727272727272,0.9312121212121212,0.9322727272727273,0.9274242424242424,0.9313636363636364,0.9293939393939394,0.933939393939394
10,0.5525757575757576,0.7169696969696969,0.7487878787878788,0.7880303030303031,0.8074242424242424,0.8257575757575758,0.826060606060606,0.8318181818181818,0.8468181818181818,0.8522727272727273,0.8724242424242424,0.8762121212121212,0.8851515151515151,0.8883333333333333,0.8893939393939394,0.8960606060606061,0.8963636363636364,0.8984848484848484,0.902121212121212,0.9033333333333332,0.902121212121212,0.9048484848484848,0.9080303030303032,0.908939393939394,0.9083333333333332,0.9084848484848485,0.9136363636363636,0.9148484848484848,0.9130303030303032,0.9174242424242424,0.9178787878787878,0.9190909090909092,0.9196969696969696,0.9213636363636364,0.9193939393939394,0.922121212121212,0.9236363636363636,0.9212121212121211,0.9243939393939394,0.921969696969697,0.9243939393939394,0.9236363636363636,0.923030303030303,0.9257575757575758,0.9259090909090908,0.927878787878788,0.9284848484848484,0.932121212121212,0.9295454545454546,0.9287878787878788,0.9283333333333332,0.927121212121212,0.932121212121212,0.9322727272727273,0.931060606060606,0.9325757575757576,0.9287878787878788,0.9316666666666666,0.9312121212121212,0.931060606060606
12,0.5621212121212121,0.7175757575757575,0.7515151515151515,0.7813636363636364,0.8122727272727273,0.8215151515151515,0.823939393939394,0.8307575757575758,0.8456060606060606,0.8534848484848485,0.8613636363636363,0.8736363636363637,0.875,0.8795454545454545,0.8834848484848485,0.885,0.8954545454545455,0.8959090909090909,0.8983333333333333,0.901818181818182,0.9034848484848484,0.9027272727272728,0.9066666666666666,0.912121212121212,0.9078787878787878,0.9122727272727272,0.9131818181818182,0.9133333333333332,0.9095454545454544,0.9145454545454546,0.9187878787878788,0.9209090909090908,0.9183333333333332,0.9142424242424242,0.9174242424242424,0.9215151515151516,0.921818181818182,0.921969696969697,0.9237878787878788,0.921818181818182,0.9295454545454546,0.9243939393939394,0.9240909090909092,0.9243939393939394,0.9233333333333332,0.9231818181818182,0.928939393939394,0.9284848484848484,0.9293939393939394,0.9283333333333332,0.9312121212121212,0.9293939393939394,0.9336363636363636,0.9281818181818182,0.9315151515151516,0.9283333333333332,0.9268181818181818,0.9327272727272728,0.9337878787878788,0.9336363636363636
14,0.5553030303030303,0.7219696969696969,0.7486363636363637,0.7856060606060606,0.8078787878787879,0.8203030303030303,0.8207575757575758,0.8374242424242424,0.8371212121212122,0.8531818181818182,0.8607575757575757,0.8692424242424243,0.8783333333333333,0.8845454545454545,0.8878787878787879,0.8883333333333333,0.8895454545454545,0.8953030303030303,0.8918181818181818,0.8992424242424243,0.9024242424242424,0.9022727272727272,0.9051515151515152,0.911818181818182,0.9074242424242424,0.9115151515151516,0.9103030303030304,0.9151515151515152,0.9148484848484848,0.9157575757575758,0.9163636363636364,0.9159090909090908,0.918939393939394,0.9190909090909092,0.921969696969697,0.9177272727272728,0.921969696969697,0.9193939393939394,0.9209090909090908,0.9224242424242424,0.923939393939394,0.9251515151515152,0.9233333333333332,0.9254545454545454,0.9236363636363636,0.9242424242424242,0.928939393939394,0.9293939393939394,0.9272727272727272,0.9277272727272728,0.932121212121212,0.9292424242424242,0.927121212121212,0.93,0.9303030303030304,0.9293939393939394,0.9293939393939394,0.9287878787878788,0.932878787878788,0.93
16,0.5516666666666666,0.7218181818181818,0.7527272727272727,0.7868181818181819,0.8086363636363636,0.8221212121212121,0.821969696969697,0.828030303030303,0.8409090909090909,0.8566666666666667,0.8696969696969697,0.8722727272727273,0.883030303030303,0.8843939393939394,0.8910606060606061,0.8875757575757576,0.8933333333333333,0.9,0.8927272727272727,0.9025757575757576,0.9012121212121212,0.9016666666666666,0.9036363636363636,0.9030303030303032,0.9084848484848485,0.9051515151515152,0.9080303030303032,0.912121212121212,0.9137878787878788,0.9143939393939394,0.9137878787878788,0.9131818181818182,0.9140909090909092,0.9140909090909092,0.912121212121212,0.9151515151515152,0.9181818181818182,0.9192424242424242,0.9184848484848483,0.9172727272727272,0.9207575757575758,0.9198484848484848,0.9216666666666666,0.9187878787878788,0.9237878787878788,0.9209090909090908,0.9248484848484848,0.9248484848484848,0.9248484848484848,0.9246969696969696,0.926060606060606,0.9256060606060608,0.9268181818181818,0.9242424242424242,0.9268181818181818,0.9263636363636364,0.9265151515151516,0.9251515151515152,0.9259090909090908,0.9268181818181818
18,0.5601515151515152,0.718939393939394,0.7513636363636363,0.7853030303030303,0.8133333333333334,0.8246969696969697,0.8222727272727273,0.8284848484848485,0.8368181818181818,0.8545454545454545,0.8666666666666667,0.8718181818181818,0.8798484848484849,0.8862121212121212,0.8921212121212121,0.8912121212121212,0.8953030303030303,0.8981818181818182,0.9003030303030303,0.9009090909090908,0.9036363636363636,0.9048484848484848,0.9040909090909092,0.9112121212121213,0.9140909090909092,0.911818181818182,0.9116666666666666,0.9156060606060606,0.9151515151515152,0.9140909090909092,0.9125757575757576,0.9157575757575758,0.913939393939394,0.9172727272727272,0.9227272727272728,0.9184848484848483,0.9206060606060606,0.921818181818182,0.9227272727272728,0.925,0.9240909090909092,0.9234848484848484,0.9251515151515152,0.9227272727272728,0.923030303030303,0.9248484848484848,0.9283333333333332,0.931060606060606,0.926969696969697,0.9263636363636364,0.9290909090909092,0.9315151515151516,0.928030303030303,0.9272727272727272,0.928939393939394,0.93,0.9283333333333332,0.9283333333333332,0.9309090909090908,0.9316666666666666
Avg,0.3934469696969697,0.4955530303030303,0.5181363636363636,0.5401287878787879,0.5554848484848485,0.5631363636363637,0.5654015151515152,0.57,0.5767727272727273,0.585,0.5904166666666667,0.5958409090909091,0.599189393939394,0.6019393939393939,0.6052424242424242,0.607,0.6082651515151515,0.6111439393939394,0.6119166666666667,0.6128560606060606,0.6153181818181818,0.6162575757575758,0.6184772727272727,0.6197727272727273,0.6205984848484849,0.6217878787878788,0.6216439393939394,0.6237954545454546,0.6231590909090909,0.625280303030303,0.6258333333333334,0.627189393939394,0.6277348484848485,0.6277045454545455,0.6292878787878788,0.6297954545454545,0.6322878787878788,0.6323030303030303,0.6315984848484848,0.6324015151515151,0.6347272727272727,0.6338636363636364,0.6354924242424242,0.634810606060606,0.6361818181818182,0.6376515151515152,0.642469696969697,0.6442348484848485,0.6430833333333333,0.6437575757575758,0.6451136363636364,0.6458257575757576,0.6456666666666667,0.6460075757575757,0.6472575757575758,0.6475681818181818,0.6478712121212121,0.6480075757575757,0.6526363636363637,0.6531666666666667
