SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.7977222222222222,0.8775555555555555,0.8960277777777778,0.9029444444444444,0.90575,0.9091666666666668,0.9102777777777776,0.9102222222222224,0.9128333333333334,0.9125833333333332,0.91325,0.9158333333333334,0.9142222222222224,0.9166666666666666,0.9204444444444444,0.9196666666666666,0.9205555555555556,0.9209444444444445,0.9215,0.9241111111111112,0.9239722222222222,0.9230833333333334,0.9233333333333332,0.9243333333333332,0.9256666666666666,0.9253333333333332,0.9248888888888888,0.9260277777777778,0.9267777777777778,0.92675,0.9260555555555555
2,0.8212777777777778,0.8984444444444445,0.9141666666666668,0.9184166666666668,0.9207777777777778,0.9232222222222224,0.9237222222222222,0.9239722222222222,0.9240833333333334,0.9247777777777778,0.9245555555555556,0.9259166666666668,0.9266944444444444,0.9273888888888888,0.9287222222222222,0.9295833333333332,0.9296111111111112,0.9293055555555556,0.92975,0.9318333333333332,0.9314166666666668,0.9309444444444444,0.9301111111111112,0.9326111111111112,0.9332222222222222,0.9316666666666666,0.9315555555555556,0.9328888888888888,0.9324722222222224,0.9324722222222224,0.9324444444444444
4,0.8252777777777778,0.9038055555555556,0.9187777777777778,0.9236388888888888,0.9250833333333334,0.9265,0.9268888888888888,0.9278611111111112,0.9288055555555556,0.9283611111111112,0.9290833333333334,0.9285555555555556,0.93025,0.9294166666666668,0.9312222222222222,0.9323333333333332,0.9328611111111113,0.9319444444444444,0.9321388888888889,0.9335833333333332,0.9330277777777778,0.9336944444444444,0.9328611111111113,0.9338611111111113,0.9333333333333332,0.9337222222222222,0.9344166666666668,0.9350555555555556,0.9341111111111112,0.9342777777777778,0.9340833333333334
6,0.82975,0.9063888888888888,0.92025,0.9254722222222224,0.9275277777777776,0.9280833333333334,0.9289444444444444,0.9283333333333332,0.9298611111111112,0.9313333333333332,0.9318888888888888,0.9311111111111112,0.9323055555555556,0.9332222222222222,0.9334722222222224,0.9334444444444444,0.9346388888888888,0.9347222222222222,0.9348055555555556,0.93525,0.9352222222222222,0.9354722222222224,0.9356944444444444,0.9355277777777776,0.9360555555555556,0.9358888888888888,0.9361388888888889,0.9365833333333332,0.9361111111111112,0.9361388888888889,0.9361666666666667
8,0.8290833333333333,0.9068333333333334,0.9217777777777778,0.9265,0.9275555555555556,0.9291111111111112,0.9311111111111112,0.9314166666666668,0.9318611111111113,0.9319722222222222,0.9324166666666668,0.9308055555555556,0.9330555555555556,0.9329166666666666,0.9350277777777778,0.9348055555555556,0.9356944444444444,0.9352777777777778,0.9356111111111112,0.9355277777777776,0.9355277777777776,0.9361111111111112,0.9359444444444444,0.9360555555555556,0.9363611111111112,0.9361944444444444,0.9365555555555556,0.9360277777777778,0.9364444444444444,0.9370555555555556,0.9368333333333333
10,0.8287222222222222,0.9084444444444444,0.9225833333333332,0.928,0.9303333333333332,0.9304444444444444,0.9319722222222222,0.9321944444444444,0.9333055555555556,0.9321111111111112,0.9348888888888888,0.9352222222222222,0.9342222222222222,0.9348611111111113,0.9365,0.9355833333333332,0.9358055555555556,0.93675,0.9363055555555556,0.9366944444444444,0.938,0.9376944444444444,0.9372777777777778,0.9381388888888887,0.9377222222222222,0.9380833333333334,0.9381111111111112,0.9378611111111111,0.9383055555555556,0.938,0.93925
12,0.8282777777777778,0.9068333333333334,0.9225833333333332,0.9257777777777778,0.9288055555555556,0.9286111111111112,0.9303055555555556,0.9296944444444444,0.9311388888888888,0.9316111111111112,0.9319166666666666,0.9330277777777778,0.9339444444444444,0.9327777777777778,0.9349166666666666,0.9353611111111112,0.9360277777777778,0.9350277777777778,0.9356666666666666,0.9371666666666668,0.9356388888888888,0.9352777777777778,0.9365277777777776,0.9359444444444444,0.9375,0.9371388888888889,0.9368333333333332,0.9372222222222222,0.9378333333333332,0.9361944444444444,0.9376111111111111
14,0.8318611111111112,0.9066944444444444,0.9208611111111112,0.9255,0.9273055555555556,0.9290277777777778,0.9303888888888888,0.9316666666666666,0.9315555555555556,0.9313888888888888,0.9330833333333334,0.9336388888888888,0.9340555555555556,0.9333055555555556,0.9375277777777776,0.9358611111111113,0.9380555555555556,0.9361388888888889,0.9380277777777778,0.9364166666666668,0.9383611111111112,0.9395833333333332,0.9370277777777778,0.9385277777777776,0.9398333333333332,0.9393333333333334,0.9405277777777776,0.9399444444444444,0.9393055555555556,0.9389722222222222,0.9396666666666667
16,0.8284166666666667,0.9073888888888888,0.9225277777777776,0.9257777777777778,0.9280555555555556,0.9301666666666668,0.9295,0.9310833333333334,0.9311111111111112,0.9311944444444444,0.9310555555555556,0.9327222222222222,0.9329722222222222,0.9330555555555556,0.9352222222222222,0.93275,0.9356666666666666,0.9342222222222222,0.9344166666666668,0.93475,0.9355,0.93575,0.9348333333333332,0.9368055555555556,0.9365,0.9366111111111112,0.9368888888888888,0.9363333333333334,0.9367222222222222,0.9361111111111112,0.9372777777777778
18,0.8285833333333333,0.9063888888888888,0.9218333333333332,0.925,0.9264722222222224,0.9286111111111112,0.9291111111111112,0.9301666666666668,0.9308333333333332,0.9301944444444444,0.9327222222222222,0.9311944444444444,0.9328611111111113,0.9334444444444444,0.9344722222222224,0.9344166666666668,0.9373055555555556,0.9346111111111112,0.9353055555555556,0.9366111111111112,0.9366388888888888,0.9377222222222222,0.9361666666666668,0.939,0.939,0.9392222222222222,0.9391388888888887,0.9391111111111112,0.9388611111111111,0.9388888888888888,0.9394722222222223
Avg,0.5699944444444445,0.6219694444444445,0.633875,0.6382125,0.6410597222222222,0.6429194444444445,0.6446916666666667,0.6461666666666667,0.6468944444444444,0.6475319444444444,0.6489527777777778,0.6496986111111112,0.6513166666666667,0.6519263888888889,0.6562458333333333,0.6568486111111111,0.6578333333333334,0.6582569444444445,0.6590097222222222,0.6625152777777777,0.6636486111111111,0.6642472222222222,0.6646083333333334,0.6671472222222222,0.6679097222222222,0.6683472222222222,0.6689652777777778,0.6703347222222222,0.6703722222222223,0.6707430555555556,0.6711680555555556
