SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.7351111111111112,0.8045,0.8650555555555556,0.8984444444444445,0.9046388888888888,0.9093333333333332,0.9117222222222222,0.9153333333333332,0.9148611111111112,0.9159722222222222,0.9185,0.9182777777777776,0.9194722222222222,0.9198333333333332,0.9206388888888888,0.9216666666666666,0.9211388888888888,0.9229444444444443,0.9219166666666668,0.9214722222222222,0.9259166666666668,0.9253333333333332,0.9257777777777778,0.9262222222222222,0.9259444444444443,0.92775,0.9277777777777778,0.9275555555555556,0.9278333333333332,0.9290277777777778,0.9287222222222222,0.9281111111111112,0.9290555555555555
2,0.7558333333333334,0.8259444444444445,0.8845,0.9120833333333334,0.9190277777777778,0.9210555555555556,0.9219722222222222,0.9239444444444443,0.9255277777777776,0.9246388888888888,0.927,0.9278333333333332,0.928,0.9289722222222222,0.9289444444444444,0.9289166666666666,0.9290555555555556,0.9298333333333332,0.9296666666666666,0.9306944444444444,0.9296666666666666,0.9318333333333332,0.9312222222222222,0.9311111111111112,0.9314444444444444,0.9322222222222222,0.9323333333333332,0.9321111111111112,0.9331666666666668,0.9314166666666668,0.9321944444444444,0.93275,0.9321388888888889
4,0.7633888888888889,0.8339444444444445,0.8940277777777778,0.9190555555555556,0.9224444444444444,0.9273611111111112,0.9264444444444444,0.9277222222222222,0.92925,0.93,0.9299166666666666,0.9288333333333332,0.9301111111111112,0.9311388888888888,0.9308611111111113,0.9312222222222222,0.9316944444444444,0.9310833333333334,0.9314722222222224,0.9315833333333332,0.9327777777777778,0.9333055555555556,0.9329722222222222,0.9326666666666666,0.9328055555555556,0.9334444444444444,0.9340555555555556,0.9328611111111113,0.9338611111111113,0.9336111111111112,0.9340555555555556,0.9338055555555556,0.9336944444444445
6,0.7741388888888889,0.83675,0.89825,0.9212222222222224,0.9253055555555556,0.9271666666666668,0.9308888888888888,0.9310555555555556,0.9328333333333332,0.9312777777777778,0.93325,0.9333888888888888,0.9337222222222222,0.9328611111111113,0.9340833333333334,0.9342222222222222,0.9341944444444444,0.93475,0.9353333333333332,0.9350555555555556,0.9355833333333332,0.9361944444444444,0.9348611111111113,0.9349166666666666,0.9369444444444444,0.93725,0.9375277777777776,0.9365277777777776,0.937,0.9377222222222222,0.9368888888888888,0.9368888888888888,0.9373333333333334
8,0.7720277777777778,0.8403333333333334,0.8986944444444445,0.9230555555555556,0.9286388888888888,0.9306388888888888,0.9308333333333332,0.9313888888888888,0.9333611111111112,0.9321666666666668,0.9344166666666668,0.9333333333333332,0.9351666666666668,0.935,0.9351944444444444,0.9361388888888889,0.936,0.9346388888888888,0.9351111111111112,0.9354444444444444,0.93575,0.9368888888888888,0.9368333333333332,0.9366111111111112,0.9361666666666668,0.9379444444444444,0.9378333333333332,0.9376944444444444,0.9378888888888888,0.9378888888888888,0.9372222222222222,0.9374166666666668,0.9381111111111111
10,0.77875,0.8409722222222222,0.9013333333333332,0.9239722222222222,0.9306944444444444,0.9341111111111112,0.9342777777777778,0.9348055555555556,0.9351111111111112,0.9366388888888888,0.9371666666666668,0.9354166666666668,0.9360555555555556,0.9365833333333332,0.9376111111111112,0.9381388888888887,0.9374166666666668,0.9381388888888887,0.9382222222222222,0.9366944444444444,0.9391944444444444,0.9387222222222222,0.9387777777777778,0.9391388888888887,0.93875,0.9395,0.9397222222222222,0.9398888888888888,0.9400555555555556,0.9398611111111111,0.94025,0.9398333333333332,0.9392222222222222
12,0.7754166666666666,0.8443888888888889,0.8980555555555556,0.9279444444444443,0.9298333333333332,0.9328888888888888,0.9336111111111112,0.9355277777777776,0.9357222222222222,0.9351666666666668,0.9357222222222222,0.9372222222222222,0.9363611111111112,0.9375,0.93675,0.9372222222222222,0.9377777777777778,0.9379722222222222,0.9373333333333334,0.9388055555555556,0.9391111111111112,0.94,0.939,0.9393333333333334,0.9385555555555556,0.9406388888888888,0.9401111111111112,0.9403055555555556,0.9404444444444444,0.9404722222222224,0.9403888888888888,0.9406111111111112,0.9400277777777778
14,0.7790833333333333,0.8443611111111111,0.9008055555555556,0.9251111111111112,0.9313055555555556,0.9324166666666668,0.9357222222222222,0.9356944444444444,0.9358888888888888,0.9363611111111112,0.9369166666666666,0.9363055555555556,0.9383888888888888,0.9383055555555556,0.9395833333333332,0.9388333333333332,0.9390555555555556,0.9390833333333334,0.9391111111111112,0.9395,0.9413611111111112,0.9403333333333334,0.9413611111111112,0.9408611111111111,0.9414444444444444,0.9414444444444444,0.9423055555555556,0.9417222222222222,0.9422777777777778,0.9424722222222224,0.9423888888888888,0.9428888888888888,0.9431944444444444
16,0.7776111111111111,0.8461388888888889,0.9059722222222222,0.9289166666666666,0.93575,0.9368333333333332,0.9373333333333334,0.9395,0.9395833333333332,0.9398611111111111,0.9418888888888888,0.9404166666666668,0.9414166666666668,0.9429444444444444,0.9424166666666668,0.9416944444444444,0.9425,0.9423888888888888,0.9421388888888887,0.9422222222222222,0.9444166666666668,0.9441388888888887,0.9444722222222224,0.9448333333333332,0.9446111111111112,0.9456388888888888,0.9462222222222222,0.9462222222222222,0.9456944444444444,0.94675,0.9468611111111112,0.9468055555555556,0.9461388888888889
18,0.7753055555555556,0.8462777777777778,0.9056111111111113,0.9288888888888888,0.9338055555555556,0.9383055555555556,0.9386111111111112,0.94075,0.9395555555555556,0.9396666666666668,0.9411666666666668,0.9420833333333334,0.9421944444444444,0.9426388888888888,0.9423611111111112,0.9431388888888887,0.9426666666666668,0.9428055555555556,0.9434166666666668,0.9444444444444444,0.9434444444444444,0.9457777777777778,0.9445833333333332,0.9456388888888888,0.9459444444444444,0.9461388888888888,0.9473333333333334,0.9466388888888888,0.9468055555555556,0.9475555555555556,0.9473888888888888,0.9478055555555556,0.9473333333333334
Avg,0.5405958333333334,0.5841680555555555,0.62135,0.6385125,0.6437444444444445,0.6471875,0.6486,0.6500138888888889,0.6513611111111111,0.65175,0.653875,0.6537694444444444,0.6551680555555556,0.6561972222222222,0.6562708333333334,0.6571361111111111,0.6581833333333333,0.6586319444444444,0.6595263888888889,0.6604777777777778,0.6646555555555556,0.6660986111111111,0.6660972222222222,0.6667541666666666,0.6677458333333334,0.671525,0.6727083333333334,0.6732847222222222,0.6741513888888889,0.6760305555555556,0.6768652777777778,0.6774458333333333,0.6780513888888889
