SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2,0.6413636363636364,0.7456060606060606,0.7787878787878788,0.8118181818181818,0.8321212121212122,0.8393939393939394,0.8404545454545455,0.8463636363636363,0.8587878787878788,0.8716666666666667,0.8883333333333333,0.8933333333333333,0.8989393939393939,0.903939393939394,0.9087878787878788,0.9059090909090908,0.9081818181818182,0.912121212121212,0.9146969696969696,0.9116666666666666,0.9190909090909092,0.9225757575757576,0.9236363636363636,0.922121212121212,0.9242424242424242,0.922121212121212,0.925,0.923030303030303,0.9257575757575758,0.9259090909090908,0.9245454545454546,0.9296969696969696,0.9268181818181818,0.9293939393939394,0.9284848484848484,0.9272727272727272,0.9268181818181818,0.9293939393939394
4,0.646969696969697,0.745,0.7824242424242425,0.8198484848484848,0.828939393939394,0.8290909090909091,0.8340909090909091,0.8412121212121212,0.8619696969696969,0.8728787878787879,0.8909090909090909,0.8934848484848484,0.8989393939393939,0.9092424242424244,0.906969696969697,0.9130303030303032,0.9106060606060606,0.9134848484848485,0.9145454545454546,0.9122727272727272,0.9207575757575758,0.9224242424242424,0.925,0.9243939393939394,0.9204545454545454,0.921818181818182,0.9266666666666666,0.9248484848484848,0.9274242424242424,0.927878787878788,0.9293939393939394,0.93,0.9268181818181818,0.9290909090909092,0.9293939393939394,0.9275757575757576,0.9303030303030304,0.9266666666666666
6,0.651969696969697,0.7522727272727273,0.7884848484848485,0.8324242424242424,0.8395454545454546,0.8454545454545455,0.8536363636363636,0.8565151515151516,0.8701515151515151,0.883030303030303,0.8992424242424243,0.9006060606060606,0.9042424242424244,0.9156060606060606,0.9157575757575758,0.9140909090909092,0.9215151515151516,0.9183333333333332,0.9186363636363636,0.9234848484848484,0.9245454545454546,0.9231818181818182,0.9263636363636364,0.9225757575757576,0.9231818181818182,0.9246969696969696,0.9272727272727272,0.9281818181818182,0.928030303030303,0.9259090909090908,0.9283333333333332,0.9296969696969696,0.9286363636363636,0.93,0.9284848484848484,0.9295454545454546,0.9296969696969696,0.9284848484848485
8,0.644090909090909,0.7415151515151515,0.7863636363636364,0.8275757575757576,0.8319696969696969,0.8406060606060606,0.8483333333333334,0.8539393939393939,0.8639393939393939,0.8822727272727273,0.891969696969697,0.8978787878787878,0.9083333333333332,0.9113636363636364,0.9153030303030304,0.9172727272727272,0.9133333333333332,0.9198484848484848,0.918939393939394,0.9207575757575758,0.9263636363636364,0.9242424242424242,0.9251515151515152,0.9233333333333332,0.9262121212121212,0.927121212121212,0.9286363636363636,0.926060606060606,0.9292424242424242,0.9275757575757576,0.9272727272727272,0.9286363636363636,0.9301515151515152,0.9290909090909092,0.9283333333333332,0.9286363636363636,0.928030303030303,0.9292424242424242
10,0.6427272727272727,0.7515151515151515,0.7927272727272727,0.833030303030303,0.8407575757575757,0.8433333333333334,0.8487878787878788,0.848030303030303,0.8619696969696969,0.8828787878787879,0.8924242424242425,0.9013636363636364,0.906818181818182,0.9142424242424242,0.9143939393939394,0.9154545454545454,0.9174242424242424,0.9192424242424242,0.9190909090909092,0.9195454545454546,0.9225757575757576,0.9265151515151516,0.923030303030303,0.9277272727272728,0.931060606060606,0.9292424242424242,0.926969696969697,0.927121212121212,0.9298484848484848,0.9256060606060608,0.9304545454545454,0.9293939393939394,0.9304545454545454,0.9277272727272728,0.9316666666666666,0.931060606060606,0.927121212121212,0.928939393939394
12,0.6486363636363637,0.7478787878787879,0.7978787878787879,0.8298484848484848,0.8413636363636363,0.8378787878787879,0.8445454545454546,0.8506060606060606,0.8607575757575757,0.8796969696969696,0.8942424242424243,0.8998484848484849,0.9077272727272728,0.907121212121212,0.9112121212121213,0.9133333333333332,0.9163636363636364,0.9177272727272728,0.922121212121212,0.9177272727272728,0.9225757575757576,0.9240909090909092,0.9287878787878788,0.9237878787878788,0.9231818181818182,0.922878787878788,0.9275757575757576,0.9293939393939394,0.9274242424242424,0.9274242424242424,0.9290909090909092,0.9277272727272728,0.9315151515151516,0.9266666666666666,0.9275757575757576,0.931060606060606,0.9307575757575758,0.9283333333333333
14,0.655,0.7527272727272727,0.7916666666666666,0.8253030303030303,0.8322727272727273,0.8372727272727273,0.8468181818181818,0.8542424242424242,0.8639393939393939,0.878030303030303,0.8916666666666667,0.8954545454545455,0.9043939393939394,0.9084848484848485,0.9130303030303032,0.9127272727272728,0.916060606060606,0.9192424242424242,0.9184848484848483,0.9198484848484848,0.9272727272727272,0.9248484848484848,0.926969696969697,0.9272727272727272,0.9251515151515152,0.925,0.9293939393939394,0.9304545454545454,0.9283333333333332,0.9281818181818182,0.9257575757575758,0.9290909090909092,0.9275757575757576,0.9287878787878788,0.9274242424242424,0.9293939393939394,0.9274242424242424,0.93
16,0.6483333333333333,0.7421212121212121,0.7931818181818182,0.8222727272727273,0.8303030303030303,0.8378787878787879,0.8436363636363636,0.8471212121212122,0.860909090909091,0.8746969696969698,0.8901515151515151,0.8980303030303031,0.9063636363636364,0.9056060606060606,0.9081818181818182,0.9131818181818182,0.9142424242424242,0.9130303030303032,0.9165151515151516,0.9145454545454546,0.9174242424242424,0.921818181818182,0.9207575757575758,0.9216666666666666,0.9209090909090908,0.9206060606060606,0.9240909090909092,0.921969696969697,0.9243939393939394,0.9254545454545454,0.9251515151515152,0.9242424242424242,0.9251515151515152,0.922878787878788,0.9254545454545454,0.9245454545454546,0.9256060606060608,0.9243939393939394
18,0.6437878787878788,0.7572727272727273,0.7995454545454546,0.8304545454545454,0.8434848484848485,0.8409090909090909,0.8521212121212122,0.8574242424242424,0.8653030303030304,0.8784848484848485,0.8959090909090909,0.8981818181818182,0.9066666666666666,0.9109090909090908,0.9096969696969696,0.9143939393939394,0.9151515151515152,0.9184848484848483,0.9186363636363636,0.92,0.9253030303030304,0.9240909090909092,0.9240909090909092,0.923030303030303,0.9266666666666666,0.9243939393939394,0.926060606060606,0.9254545454545454,0.9245454545454546,0.9296969696969696,0.9259090909090908,0.926969696969697,0.928030303030303,0.9303030303030304,0.9298484848484848,0.9266666666666666,0.9277272727272728,0.9284848484848485
Avg,0.4565,0.5235454545454545,0.5483863636363636,0.5693712121212121,0.5761212121212121,0.5816515151515151,0.5854848484848485,0.5881060606060606,0.5969469696969697,0.605909090909091,0.6139242424242424,0.617840909090909,0.6230757575757576,0.6266060606060606,0.6280909090909091,0.6300378787878788,0.6310833333333333,0.6329545454545454,0.6343257575757576,0.6342727272727273,0.6410454545454546,0.6427272727272727,0.6438712121212121,0.6446439393939394,0.6445681818181819,0.6452121212121212,0.6506060606060606,0.6512954545454546,0.6520151515151515,0.6530757575757575,0.6551969696969697,0.6570227272727273,0.6576439393939394,0.6575227272727273,0.6588484848484848,0.6608409090909091,0.6610530303030303,0.6618333333333334
